Genome project	Gene stable ID	Caenorhabditis brenneri [WS251] gene stable ID	Homology type
caenorhabditis_elegans	WBGene00000390	WBGene00145349	ortholog_one2many
caenorhabditis_elegans	WBGene00000391	WBGene00160088	ortholog_one2one
caenorhabditis_elegans	WBGene00000392	WBGene00191424	ortholog_one2many
caenorhabditis_elegans	WBGene00000392	WBGene00193558	ortholog_one2many
caenorhabditis_elegans	WBGene00000393	WBGene00148493	ortholog_one2one
caenorhabditis_elegans	WBGene00000395	WBGene00194150	ortholog_one2one
caenorhabditis_elegans	WBGene00000396	WBGene00141779	ortholog_one2one
caenorhabditis_elegans	WBGene00000397	WBGene00190652	ortholog_one2many
caenorhabditis_elegans	WBGene00000397	WBGene00192621	ortholog_one2many
caenorhabditis_elegans	WBGene00000399	WBGene00163638	ortholog_one2one
caenorhabditis_elegans	WBGene00000401	WBGene00144323	ortholog_one2one
caenorhabditis_elegans	WBGene00000402		
caenorhabditis_elegans	WBGene00000403	WBGene00191959	ortholog_one2one
caenorhabditis_elegans	WBGene00000405	WBGene00154909	ortholog_one2one
caenorhabditis_elegans	WBGene00000406	WBGene00150886	ortholog_one2many
caenorhabditis_elegans	WBGene00000406	WBGene00147171	ortholog_one2many
caenorhabditis_elegans	WBGene00000407	WBGene00158027	ortholog_one2one
caenorhabditis_elegans	WBGene00000408	WBGene00156894	ortholog_one2many
caenorhabditis_elegans	WBGene00000408	WBGene00193279	ortholog_one2many
caenorhabditis_elegans	WBGene00000409	WBGene00142205	ortholog_one2one
caenorhabditis_elegans	WBGene00000410	WBGene00146674	ortholog_one2one
caenorhabditis_elegans	WBGene00000411	WBGene00164434	ortholog_one2one
caenorhabditis_elegans	WBGene00000412	WBGene00155536	ortholog_one2one
caenorhabditis_elegans	WBGene00000413	WBGene00190580	ortholog_one2one
caenorhabditis_elegans	WBGene00000414	WBGene00156783	ortholog_one2one
caenorhabditis_elegans	WBGene00000415	WBGene00157196	ortholog_one2one
caenorhabditis_elegans	WBGene00000416	WBGene00145203	ortholog_one2one
caenorhabditis_elegans	WBGene00000417	WBGene00143677	ortholog_one2many
caenorhabditis_elegans	WBGene00000417	WBGene00152435	ortholog_one2many
caenorhabditis_elegans	WBGene00000418	WBGene00191120	ortholog_one2many
caenorhabditis_elegans	WBGene00000418	WBGene00141937	ortholog_one2many
caenorhabditis_elegans	WBGene00000418	WBGene00152067	ortholog_one2many
caenorhabditis_elegans	WBGene00000418	WBGene00150202	ortholog_one2many
caenorhabditis_elegans	WBGene00000419	WBGene00139642	ortholog_one2many
caenorhabditis_elegans	WBGene00000419	WBGene00158152	ortholog_one2many
caenorhabditis_elegans	WBGene00000420	WBGene00156747	ortholog_one2one
caenorhabditis_elegans	WBGene00000421	WBGene00143974	ortholog_one2one
caenorhabditis_elegans	WBGene00000422	WBGene00144592	ortholog_one2one
caenorhabditis_elegans	WBGene00000423	WBGene00219366	ortholog_one2one
caenorhabditis_elegans	WBGene00000424	WBGene00162017	ortholog_many2many
caenorhabditis_elegans	WBGene00000424	WBGene00162244	ortholog_many2many
caenorhabditis_elegans	WBGene00000425	WBGene00159603	ortholog_one2one
caenorhabditis_elegans	WBGene00000426	WBGene00162186	ortholog_one2one
caenorhabditis_elegans	WBGene00000427		
caenorhabditis_elegans	WBGene00000428	WBGene00155430	ortholog_one2one
caenorhabditis_elegans	WBGene00000429	WBGene00192126	ortholog_one2many
caenorhabditis_elegans	WBGene00000429	WBGene00192367	ortholog_one2many
caenorhabditis_elegans	WBGene00000430	WBGene00147347	ortholog_one2many
caenorhabditis_elegans	WBGene00000430	WBGene00157702	ortholog_one2many
caenorhabditis_elegans	WBGene00000431	WBGene00156712	ortholog_one2many
caenorhabditis_elegans	WBGene00000431	WBGene00139615	ortholog_one2many
caenorhabditis_elegans	WBGene00000432	WBGene00164787	ortholog_one2many
caenorhabditis_elegans	WBGene00000432	WBGene00164439	ortholog_one2many
caenorhabditis_elegans	WBGene00000433	WBGene00162744	ortholog_one2one
caenorhabditis_elegans	WBGene00000434	WBGene00139741	ortholog_one2many
caenorhabditis_elegans	WBGene00000434	WBGene00158768	ortholog_one2many
caenorhabditis_elegans	WBGene00000435	WBGene00151627	ortholog_one2one
caenorhabditis_elegans	WBGene00000436	WBGene00162048	ortholog_one2many
caenorhabditis_elegans	WBGene00000436	WBGene00141067	ortholog_one2many
caenorhabditis_elegans	WBGene00000437	WBGene00153017	ortholog_one2many
caenorhabditis_elegans	WBGene00000437	WBGene00161780	ortholog_one2many
caenorhabditis_elegans	WBGene00000438	WBGene00143652	ortholog_one2one
caenorhabditis_elegans	WBGene00000439	WBGene00141357	ortholog_one2one
caenorhabditis_elegans	WBGene00000440	WBGene00140554	ortholog_one2many
caenorhabditis_elegans	WBGene00000440	WBGene00193096	ortholog_one2many
caenorhabditis_elegans	WBGene00000441	WBGene00146096	ortholog_one2one
caenorhabditis_elegans	WBGene00000442	WBGene00157809	ortholog_one2one
caenorhabditis_elegans	WBGene00000443	WBGene00141458	ortholog_one2one
caenorhabditis_elegans	WBGene00000444	WBGene00159245	ortholog_many2many
caenorhabditis_elegans	WBGene00000444	WBGene00139254	ortholog_many2many
caenorhabditis_elegans	WBGene00000444	WBGene00153217	ortholog_many2many
caenorhabditis_elegans	WBGene00000444	WBGene00156742	ortholog_many2many
caenorhabditis_elegans	WBGene00000445	WBGene00140041	ortholog_one2many
caenorhabditis_elegans	WBGene00000445	WBGene00157314	ortholog_one2many
caenorhabditis_elegans	WBGene00000446	WBGene00150882	ortholog_one2one
caenorhabditis_elegans	WBGene00000447	WBGene00156749	ortholog_one2one
caenorhabditis_elegans	WBGene00000448	WBGene00148850	ortholog_one2one
caenorhabditis_elegans	WBGene00000449	WBGene00161040	ortholog_one2one
caenorhabditis_elegans	WBGene00000450	WBGene00147734	ortholog_one2one
caenorhabditis_elegans	WBGene00000451	WBGene00145002	ortholog_one2one
caenorhabditis_elegans	WBGene00000452		
caenorhabditis_elegans	WBGene00000453	WBGene00148719	ortholog_one2many
caenorhabditis_elegans	WBGene00000453	WBGene00190442	ortholog_one2many
caenorhabditis_elegans	WBGene00000454	WBGene00191655	ortholog_one2many
caenorhabditis_elegans	WBGene00000454	WBGene00151855	ortholog_one2many
caenorhabditis_elegans	WBGene00000455	WBGene00194157	ortholog_one2one
caenorhabditis_elegans	WBGene00000457	WBGene00142884	ortholog_one2one
caenorhabditis_elegans	WBGene00000458	WBGene00140186	ortholog_one2one
caenorhabditis_elegans	WBGene00000459	WBGene00161952	ortholog_one2one
caenorhabditis_elegans	WBGene00000460	WBGene00159245	ortholog_many2many
caenorhabditis_elegans	WBGene00000460	WBGene00139254	ortholog_many2many
caenorhabditis_elegans	WBGene00000460	WBGene00153217	ortholog_many2many
caenorhabditis_elegans	WBGene00000460	WBGene00156742	ortholog_many2many
caenorhabditis_elegans	WBGene00000461	WBGene00190637	ortholog_one2one
caenorhabditis_elegans	WBGene00000462		
caenorhabditis_elegans	WBGene00000463	WBGene00163696	ortholog_one2one
caenorhabditis_elegans	WBGene00000464	WBGene00145231	ortholog_one2one
caenorhabditis_elegans	WBGene00000465	WBGene00140379	ortholog_one2many
caenorhabditis_elegans	WBGene00000465	WBGene00146195	ortholog_one2many
caenorhabditis_elegans	WBGene00000465	WBGene00148621	ortholog_one2many
caenorhabditis_elegans	WBGene00000466	WBGene00141210	ortholog_one2many
caenorhabditis_elegans	WBGene00000466	WBGene00144768	ortholog_one2many
caenorhabditis_elegans	WBGene00000467	WBGene00143989	ortholog_one2one
caenorhabditis_elegans	WBGene00000468	WBGene00161286	ortholog_one2one
caenorhabditis_elegans	WBGene00000469	WBGene00194524	ortholog_one2one
caenorhabditis_elegans	WBGene00000472	WBGene00155436	ortholog_one2one
caenorhabditis_elegans	WBGene00000473	WBGene00149587	ortholog_one2many
caenorhabditis_elegans	WBGene00000473	WBGene00160985	ortholog_one2many
caenorhabditis_elegans	WBGene00000473	WBGene00159623	ortholog_one2many
caenorhabditis_elegans	WBGene00000474		
caenorhabditis_elegans	WBGene00000475	WBGene00156391	ortholog_one2one
caenorhabditis_elegans	WBGene00000476	WBGene00159642	ortholog_one2many
caenorhabditis_elegans	WBGene00000476	WBGene00193149	ortholog_one2many
caenorhabditis_elegans	WBGene00000477	WBGene00154544	ortholog_one2one
caenorhabditis_elegans	WBGene00000478	WBGene00140588	ortholog_one2one
caenorhabditis_elegans	WBGene00000479	WBGene00143378	ortholog_one2one
caenorhabditis_elegans	WBGene00000480	WBGene00158323	ortholog_one2many
caenorhabditis_elegans	WBGene00000480	WBGene00154189	ortholog_one2many
caenorhabditis_elegans	WBGene00000481	WBGene00154964	ortholog_one2many
caenorhabditis_elegans	WBGene00000481	WBGene00191808	ortholog_one2many
caenorhabditis_elegans	WBGene00000482		
caenorhabditis_elegans	WBGene00000483	WBGene00192909	ortholog_one2one
caenorhabditis_elegans	WBGene00000484	WBGene00140082	ortholog_one2one
caenorhabditis_elegans	WBGene00000485	WBGene00192465	ortholog_one2one
caenorhabditis_elegans	WBGene00000487	WBGene00156108	ortholog_one2one
caenorhabditis_elegans	WBGene00000488	WBGene00147470	ortholog_one2one
caenorhabditis_elegans	WBGene00000490	WBGene00190619	ortholog_one2one
caenorhabditis_elegans	WBGene00000491		
caenorhabditis_elegans	WBGene00000492	WBGene00144747	ortholog_one2many
caenorhabditis_elegans	WBGene00000492	WBGene00145696	ortholog_one2many
caenorhabditis_elegans	WBGene00000493	WBGene00147965	ortholog_one2many
caenorhabditis_elegans	WBGene00000493	WBGene00190588	ortholog_one2many
caenorhabditis_elegans	WBGene00000496	WBGene00190102	ortholog_one2many
caenorhabditis_elegans	WBGene00000496	WBGene00159133	ortholog_one2many
caenorhabditis_elegans	WBGene00000497	WBGene00149707	ortholog_one2one
caenorhabditis_elegans	WBGene00000498	WBGene00164727	ortholog_one2many
caenorhabditis_elegans	WBGene00000498	WBGene00141938	ortholog_one2many
caenorhabditis_elegans	WBGene00000499	WBGene00162382	ortholog_one2many
caenorhabditis_elegans	WBGene00000500	WBGene00191386	ortholog_one2one
caenorhabditis_elegans	WBGene00000501	WBGene00190513	ortholog_one2many
caenorhabditis_elegans	WBGene00000501	WBGene00190609	ortholog_one2many
caenorhabditis_elegans	WBGene00000502	WBGene00163502	ortholog_one2many
caenorhabditis_elegans	WBGene00000502	WBGene00146313	ortholog_one2many
caenorhabditis_elegans	WBGene00000503	WBGene00161241	ortholog_one2one
caenorhabditis_elegans	WBGene00000506	WBGene00194685	ortholog_one2many
caenorhabditis_elegans	WBGene00000506	WBGene00150342	ortholog_one2many
caenorhabditis_elegans	WBGene00000506	WBGene00153582	ortholog_one2many
caenorhabditis_elegans	WBGene00000506	WBGene00155780	ortholog_one2many
caenorhabditis_elegans	WBGene00000507		
caenorhabditis_elegans	WBGene00000508	WBGene00161951	ortholog_one2one
caenorhabditis_elegans	WBGene00000509	WBGene00164628	ortholog_one2many
caenorhabditis_elegans	WBGene00000509	WBGene00158980	ortholog_one2many
caenorhabditis_elegans	WBGene00000510	WBGene00139278	ortholog_one2one
caenorhabditis_elegans	WBGene00000511	WBGene00193174	ortholog_one2one
caenorhabditis_elegans	WBGene00000512	WBGene00142395	ortholog_one2one
caenorhabditis_elegans	WBGene00000513	WBGene00157273	ortholog_one2one
caenorhabditis_elegans	WBGene00000514	WBGene00149308	ortholog_one2one
caenorhabditis_elegans	WBGene00000515	WBGene00194007	ortholog_one2one
caenorhabditis_elegans	WBGene00000516	WBGene00142194	ortholog_one2one
caenorhabditis_elegans	WBGene00000517	WBGene00194132	ortholog_one2one
caenorhabditis_elegans	WBGene00000518	WBGene00191134	ortholog_one2one
caenorhabditis_elegans	WBGene00000519	WBGene00159193	ortholog_one2one
caenorhabditis_elegans	WBGene00000520	WBGene00158505	ortholog_one2one
caenorhabditis_elegans	WBGene00000521	WBGene00193605	ortholog_one2many
caenorhabditis_elegans	WBGene00000521	WBGene00162752	ortholog_one2many
caenorhabditis_elegans	WBGene00000522	WBGene00152436	ortholog_one2one
caenorhabditis_elegans	WBGene00000523	WBGene00144516	ortholog_one2one
caenorhabditis_elegans	WBGene00000524	WBGene00157827	ortholog_one2one
caenorhabditis_elegans	WBGene00000525	WBGene00150918	ortholog_one2one
caenorhabditis_elegans	WBGene00000526	WBGene00139707	ortholog_one2one
caenorhabditis_elegans	WBGene00000527	WBGene00147328	ortholog_one2one
caenorhabditis_elegans	WBGene00000528	WBGene00193654	ortholog_one2one
caenorhabditis_elegans	WBGene00000529	WBGene00190540	ortholog_one2many
caenorhabditis_elegans	WBGene00000529	WBGene00193052	ortholog_one2many
caenorhabditis_elegans	WBGene00000530	WBGene00193295	ortholog_one2many
caenorhabditis_elegans	WBGene00000530	WBGene00192315	ortholog_one2many
caenorhabditis_elegans	WBGene00000531	WBGene00150222	ortholog_one2one
caenorhabditis_elegans	WBGene00000532	WBGene00193612	ortholog_one2many
caenorhabditis_elegans	WBGene00000532	WBGene00150216	ortholog_one2many
caenorhabditis_elegans	WBGene00000533	WBGene00163505	ortholog_one2one
caenorhabditis_elegans	WBGene00000534	WBGene00142497	ortholog_one2one
caenorhabditis_elegans	WBGene00000535	WBGene00162912	ortholog_one2many
caenorhabditis_elegans	WBGene00000535	WBGene00156385	ortholog_one2many
caenorhabditis_elegans	WBGene00000535	WBGene00157656	ortholog_one2many
caenorhabditis_elegans	WBGene00000535	WBGene00146942	ortholog_one2many
caenorhabditis_elegans	WBGene00000536	WBGene00148799	ortholog_one2one
caenorhabditis_elegans	WBGene00000537	WBGene00157514	ortholog_one2one
caenorhabditis_elegans	WBGene00000539		
caenorhabditis_elegans	WBGene00000540	WBGene00192905	ortholog_one2many
caenorhabditis_elegans	WBGene00000540	WBGene00139446	ortholog_one2many
caenorhabditis_elegans	WBGene00000540	WBGene00141878	ortholog_one2many
caenorhabditis_elegans	WBGene00000541	WBGene00147592	ortholog_one2one
caenorhabditis_elegans	WBGene00000542	WBGene00154008	ortholog_one2one
caenorhabditis_elegans	WBGene00000543	WBGene00153515	ortholog_one2one
caenorhabditis_elegans	WBGene00000544		
caenorhabditis_elegans	WBGene00000545	WBGene00162648	ortholog_one2many
caenorhabditis_elegans	WBGene00000545	WBGene00193153	ortholog_one2many
caenorhabditis_elegans	WBGene00000546		
caenorhabditis_elegans	WBGene00000547	WBGene00156694	ortholog_one2one
caenorhabditis_elegans	WBGene00000548	WBGene00192478	ortholog_one2one
caenorhabditis_elegans	WBGene00000549	WBGene00140664	ortholog_one2one
caenorhabditis_elegans	WBGene00000550	WBGene00142522	ortholog_one2one
caenorhabditis_elegans	WBGene00000551		
caenorhabditis_elegans	WBGene00000552	WBGene00147688	ortholog_one2many
caenorhabditis_elegans	WBGene00000552	WBGene00148309	ortholog_one2many
caenorhabditis_elegans	WBGene00000553	WBGene00191220	ortholog_one2one
caenorhabditis_elegans	WBGene00000554	WBGene00152258	ortholog_one2many
caenorhabditis_elegans	WBGene00000554	WBGene00149411	ortholog_one2many
caenorhabditis_elegans	WBGene00000555		
caenorhabditis_elegans	WBGene00000556		
caenorhabditis_elegans	WBGene00000557		
caenorhabditis_elegans	WBGene00000558		
caenorhabditis_elegans	WBGene00000559		
caenorhabditis_elegans	WBGene00000560		
caenorhabditis_elegans	WBGene00000561	WBGene00156926	ortholog_one2many
caenorhabditis_elegans	WBGene00000561	WBGene00149996	ortholog_one2many
caenorhabditis_elegans	WBGene00000561	WBGene00163325	ortholog_one2many
caenorhabditis_elegans	WBGene00000561	WBGene00144003	ortholog_one2many
caenorhabditis_elegans	WBGene00000561	WBGene00143208	ortholog_one2many
caenorhabditis_elegans	WBGene00000562	WBGene00192193	ortholog_one2one
caenorhabditis_elegans	WBGene00000563	WBGene00142813	ortholog_one2one
caenorhabditis_elegans	WBGene00000564	WBGene00191051	ortholog_one2one
caenorhabditis_elegans	WBGene00000565	WBGene00160901	ortholog_one2one
caenorhabditis_elegans	WBGene00000566	WBGene00190040	ortholog_one2one
caenorhabditis_elegans	WBGene00000567	WBGene00163673	ortholog_one2one
caenorhabditis_elegans	WBGene00000583	WBGene00160276	ortholog_one2many
caenorhabditis_elegans	WBGene00000583	WBGene00194481	ortholog_one2many
caenorhabditis_elegans	WBGene00000584	WBGene00155711	ortholog_one2many
caenorhabditis_elegans	WBGene00000584	WBGene00144933	ortholog_one2many
caenorhabditis_elegans	WBGene00000585	WBGene00219496	ortholog_one2one
caenorhabditis_elegans	WBGene00000591	WBGene00144800	ortholog_one2one
caenorhabditis_elegans	WBGene00000592	WBGene00154292	ortholog_many2many
caenorhabditis_elegans	WBGene00000592	WBGene00193794	ortholog_many2many
caenorhabditis_elegans	WBGene00000592	WBGene00164586	ortholog_many2many
caenorhabditis_elegans	WBGene00000592	WBGene00160799	ortholog_many2many
caenorhabditis_elegans	WBGene00000592	WBGene00158685	ortholog_many2many
caenorhabditis_elegans	WBGene00000592	WBGene00150504	ortholog_many2many
caenorhabditis_elegans	WBGene00000593		
caenorhabditis_elegans	WBGene00000594	WBGene00195106	ortholog_many2many
caenorhabditis_elegans	WBGene00000594	WBGene00190082	ortholog_many2many
caenorhabditis_elegans	WBGene00000596	WBGene00160526	ortholog_one2many
caenorhabditis_elegans	WBGene00000597	WBGene00161985	ortholog_one2one
caenorhabditis_elegans	WBGene00000598		
caenorhabditis_elegans	WBGene00000599	WBGene00153323	ortholog_one2many
caenorhabditis_elegans	WBGene00000601	WBGene00195136	ortholog_one2many
caenorhabditis_elegans	WBGene00000602	WBGene00195136	ortholog_one2many
caenorhabditis_elegans	WBGene00000603	WBGene00154818	ortholog_one2one
caenorhabditis_elegans	WBGene00000606		
caenorhabditis_elegans	WBGene00000608	WBGene00154599	ortholog_one2one
caenorhabditis_elegans	WBGene00000609	WBGene00154099	ortholog_one2many
caenorhabditis_elegans	WBGene00000609	WBGene00161034	ortholog_one2many
caenorhabditis_elegans	WBGene00000610	WBGene00144274	ortholog_one2one
caenorhabditis_elegans	WBGene00000611	WBGene00144365	ortholog_one2one
caenorhabditis_elegans	WBGene00000612	WBGene00162583	ortholog_one2one
caenorhabditis_elegans	WBGene00000613	WBGene00140829	ortholog_one2many
caenorhabditis_elegans	WBGene00000613	WBGene00164000	ortholog_one2many
caenorhabditis_elegans	WBGene00000614	WBGene00150774	ortholog_one2one
caenorhabditis_elegans	WBGene00000615	WBGene00160272	ortholog_one2one
caenorhabditis_elegans	WBGene00000616		
caenorhabditis_elegans	WBGene00000617	WBGene00147383	ortholog_one2one
caenorhabditis_elegans	WBGene00000618	WBGene00143853	ortholog_one2one
caenorhabditis_elegans	WBGene00000620	WBGene00191462	ortholog_one2many
caenorhabditis_elegans	WBGene00000620	WBGene00142007	ortholog_one2many
caenorhabditis_elegans	WBGene00000621	WBGene00140660	ortholog_many2many
caenorhabditis_elegans	WBGene00000621	WBGene00193136	ortholog_many2many
caenorhabditis_elegans	WBGene00000622	WBGene00141386	ortholog_one2many
caenorhabditis_elegans	WBGene00000622	WBGene00164956	ortholog_one2many
caenorhabditis_elegans	WBGene00000623	WBGene00156842	ortholog_one2many
caenorhabditis_elegans	WBGene00000623	WBGene00139273	ortholog_one2many
caenorhabditis_elegans	WBGene00000624	WBGene00153945	ortholog_one2many
caenorhabditis_elegans	WBGene00000624	WBGene00151301	ortholog_one2many
