Genome project	Gene stable ID	Caenorhabditis briggsae [WS251] gene stable ID	Homology type
caenorhabditis_brenneri	WBGene00139117	WBGene00027894	ortholog_one2many
caenorhabditis_brenneri	WBGene00139118		
caenorhabditis_brenneri	WBGene00139119		
caenorhabditis_brenneri	WBGene00139120	WBGene00032518	ortholog_one2many
caenorhabditis_brenneri	WBGene00139121	WBGene00027686	ortholog_one2one
caenorhabditis_brenneri	WBGene00139122	WBGene00040677	ortholog_many2many
caenorhabditis_brenneri	WBGene00139122	WBGene00040703	ortholog_many2many
caenorhabditis_brenneri	WBGene00139123	WBGene00039395	ortholog_one2one
caenorhabditis_brenneri	WBGene00139124	WBGene00026595	ortholog_one2many
caenorhabditis_brenneri	WBGene00139125	WBGene00039313	ortholog_one2many
caenorhabditis_brenneri	WBGene00139126		
caenorhabditis_brenneri	WBGene00139127		
caenorhabditis_brenneri	WBGene00139128	WBGene00030287	ortholog_one2many
caenorhabditis_brenneri	WBGene00139129		
caenorhabditis_brenneri	WBGene00139130		
caenorhabditis_brenneri	WBGene00139131	WBGene00027123	ortholog_one2one
caenorhabditis_brenneri	WBGene00139132		
caenorhabditis_brenneri	WBGene00139133	WBGene00037753	ortholog_one2one
caenorhabditis_brenneri	WBGene00139134	WBGene00040723	ortholog_one2many
caenorhabditis_brenneri	WBGene00139135	WBGene00030775	ortholog_one2one
caenorhabditis_brenneri	WBGene00139136		
caenorhabditis_brenneri	WBGene00139137	WBGene00042332	ortholog_one2one
caenorhabditis_brenneri	WBGene00139138		
caenorhabditis_brenneri	WBGene00139139	WBGene00025375	ortholog_many2many
caenorhabditis_brenneri	WBGene00139139	WBGene00039370	ortholog_many2many
caenorhabditis_brenneri	WBGene00139140	WBGene00033683	ortholog_one2many
caenorhabditis_brenneri	WBGene00139141	WBGene00042264	ortholog_one2many
caenorhabditis_brenneri	WBGene00139142		
caenorhabditis_brenneri	WBGene00139143	WBGene00025242	ortholog_one2one
caenorhabditis_brenneri	WBGene00139144		
caenorhabditis_brenneri	WBGene00139145		
caenorhabditis_brenneri	WBGene00139146		
caenorhabditis_brenneri	WBGene00139147	WBGene00039669	ortholog_one2many
caenorhabditis_brenneri	WBGene00139148	WBGene00027930	ortholog_one2one
caenorhabditis_brenneri	WBGene00139149	WBGene00038894	ortholog_one2many
caenorhabditis_brenneri	WBGene00139150	WBGene00034626	ortholog_one2one
caenorhabditis_brenneri	WBGene00139152	WBGene00023869	ortholog_one2many
caenorhabditis_brenneri	WBGene00139153	WBGene00033569	ortholog_one2many
caenorhabditis_brenneri	WBGene00139154	WBGene00041375	ortholog_one2one
caenorhabditis_brenneri	WBGene00139155	WBGene00042727	ortholog_one2many
caenorhabditis_brenneri	WBGene00139156		
caenorhabditis_brenneri	WBGene00139158	WBGene00037736	ortholog_one2one
caenorhabditis_brenneri	WBGene00139159	WBGene00027517	ortholog_one2one
caenorhabditis_brenneri	WBGene00139160		
caenorhabditis_brenneri	WBGene00139161	WBGene00025024	ortholog_one2one
caenorhabditis_brenneri	WBGene00139162		
caenorhabditis_brenneri	WBGene00139163	WBGene00029881	ortholog_one2many
caenorhabditis_brenneri	WBGene00139164		
caenorhabditis_brenneri	WBGene00139165		
caenorhabditis_brenneri	WBGene00139166	WBGene00029864	ortholog_one2many
caenorhabditis_brenneri	WBGene00139167		
caenorhabditis_brenneri	WBGene00139168		
caenorhabditis_brenneri	WBGene00139169	WBGene00039817	ortholog_one2many
caenorhabditis_brenneri	WBGene00139170		
caenorhabditis_brenneri	WBGene00139171		
caenorhabditis_brenneri	WBGene00139172	WBGene00027672	ortholog_one2many
caenorhabditis_brenneri	WBGene00139173		
caenorhabditis_brenneri	WBGene00139174	WBGene00037282	ortholog_one2one
caenorhabditis_brenneri	WBGene00139175	WBGene00038394	ortholog_one2many
caenorhabditis_brenneri	WBGene00139176		
caenorhabditis_brenneri	WBGene00139177		
caenorhabditis_brenneri	WBGene00139178	WBGene00033688	ortholog_many2many
caenorhabditis_brenneri	WBGene00139178	WBGene00033687	ortholog_many2many
caenorhabditis_brenneri	WBGene00139180		
caenorhabditis_brenneri	WBGene00139181	WBGene00042252	ortholog_one2one
caenorhabditis_brenneri	WBGene00139182		
caenorhabditis_brenneri	WBGene00139183		
caenorhabditis_brenneri	WBGene00139184		
caenorhabditis_brenneri	WBGene00139185	WBGene00029909	ortholog_one2many
caenorhabditis_brenneri	WBGene00139186		
caenorhabditis_brenneri	WBGene00139187	WBGene00036055	ortholog_one2one
caenorhabditis_brenneri	WBGene00139188		
caenorhabditis_brenneri	WBGene00139189	WBGene00035381	ortholog_one2many
caenorhabditis_brenneri	WBGene00139190	WBGene00027957	ortholog_one2many
caenorhabditis_brenneri	WBGene00139191	WBGene00025401	ortholog_one2many
caenorhabditis_brenneri	WBGene00139192	WBGene00026002	ortholog_one2one
caenorhabditis_brenneri	WBGene00139193		
caenorhabditis_brenneri	WBGene00139194	WBGene00035379	ortholog_one2many
caenorhabditis_brenneri	WBGene00139195	WBGene00039836	ortholog_one2many
caenorhabditis_brenneri	WBGene00139196		
caenorhabditis_brenneri	WBGene00139197	WBGene00088134	ortholog_one2one
caenorhabditis_brenneri	WBGene00139198	WBGene00029829	ortholog_one2many
caenorhabditis_brenneri	WBGene00139199		
caenorhabditis_brenneri	WBGene00139200		
caenorhabditis_brenneri	WBGene00139201	WBGene00032743	ortholog_one2many
caenorhabditis_brenneri	WBGene00139202	WBGene00025577	ortholog_one2many
caenorhabditis_brenneri	WBGene00139203		
caenorhabditis_brenneri	WBGene00139204		
caenorhabditis_brenneri	WBGene00139205	WBGene00028432	ortholog_one2many
caenorhabditis_brenneri	WBGene00139206		
caenorhabditis_brenneri	WBGene00139207		
caenorhabditis_brenneri	WBGene00139208	WBGene00041595	ortholog_one2many
caenorhabditis_brenneri	WBGene00139209		
caenorhabditis_brenneri	WBGene00139210	WBGene00033384	ortholog_one2one
caenorhabditis_brenneri	WBGene00139211	WBGene00023646	ortholog_one2one
caenorhabditis_brenneri	WBGene00139212		
caenorhabditis_brenneri	WBGene00139213		
caenorhabditis_brenneri	WBGene00139214	WBGene00026615	ortholog_many2many
caenorhabditis_brenneri	WBGene00139214	WBGene00026612	ortholog_many2many
caenorhabditis_brenneri	WBGene00139214	WBGene00026616	ortholog_many2many
caenorhabditis_brenneri	WBGene00139215	WBGene00030471	ortholog_many2many
caenorhabditis_brenneri	WBGene00139215	WBGene00040852	ortholog_many2many
caenorhabditis_brenneri	WBGene00139216		
caenorhabditis_brenneri	WBGene00139217		
caenorhabditis_brenneri	WBGene00139219		
caenorhabditis_brenneri	WBGene00139220	WBGene00040543	ortholog_one2one
caenorhabditis_brenneri	WBGene00139221		
caenorhabditis_brenneri	WBGene00139222	WBGene00035331	ortholog_one2many
caenorhabditis_brenneri	WBGene00139223	WBGene00038550	ortholog_one2many
caenorhabditis_brenneri	WBGene00139224	WBGene00038606	ortholog_one2many
caenorhabditis_brenneri	WBGene00139226	WBGene00039574	ortholog_one2many
caenorhabditis_brenneri	WBGene00139227		
caenorhabditis_brenneri	WBGene00139228		
caenorhabditis_brenneri	WBGene00139229	WBGene00024266	ortholog_one2one
caenorhabditis_brenneri	WBGene00139230	WBGene00027990	ortholog_one2one
caenorhabditis_brenneri	WBGene00139231	WBGene00030845	ortholog_one2one
caenorhabditis_brenneri	WBGene00139232	WBGene00035674	ortholog_one2many
caenorhabditis_brenneri	WBGene00139233	WBGene00026954	ortholog_one2many
caenorhabditis_brenneri	WBGene00139234		
caenorhabditis_brenneri	WBGene00139235	WBGene00088897	ortholog_one2one
caenorhabditis_brenneri	WBGene00139236		
caenorhabditis_brenneri	WBGene00139237		
caenorhabditis_brenneri	WBGene00139238	WBGene00039586	ortholog_many2many
caenorhabditis_brenneri	WBGene00139238	WBGene00039664	ortholog_many2many
caenorhabditis_brenneri	WBGene00139239		
caenorhabditis_brenneri	WBGene00139240	WBGene00024151	ortholog_one2many
caenorhabditis_brenneri	WBGene00139241	WBGene00042487	ortholog_one2many
caenorhabditis_brenneri	WBGene00139242		
caenorhabditis_brenneri	WBGene00139243	WBGene00025191	ortholog_one2many
caenorhabditis_brenneri	WBGene00139245		
caenorhabditis_brenneri	WBGene00139246		
caenorhabditis_brenneri	WBGene00139247	WBGene00024709	ortholog_one2many
caenorhabditis_brenneri	WBGene00139248	WBGene00042002	ortholog_one2many
caenorhabditis_brenneri	WBGene00139249		
caenorhabditis_brenneri	WBGene00139250	WBGene00035884	ortholog_one2many
caenorhabditis_brenneri	WBGene00139251	WBGene00037682	ortholog_one2one
caenorhabditis_brenneri	WBGene00139252		
caenorhabditis_brenneri	WBGene00139253	WBGene00027726	ortholog_one2one
caenorhabditis_brenneri	WBGene00139254	WBGene00032862	ortholog_many2many
caenorhabditis_brenneri	WBGene00139254	WBGene00031998	ortholog_many2many
caenorhabditis_brenneri	WBGene00139255	WBGene00031523	ortholog_one2one
caenorhabditis_brenneri	WBGene00139256		
caenorhabditis_brenneri	WBGene00139257		
caenorhabditis_brenneri	WBGene00139258	WBGene00029019	ortholog_one2one
caenorhabditis_brenneri	WBGene00139259		
caenorhabditis_brenneri	WBGene00139260		
caenorhabditis_brenneri	WBGene00139261	WBGene00031778	ortholog_one2one
caenorhabditis_brenneri	WBGene00139262		
caenorhabditis_brenneri	WBGene00139263	WBGene00034286	ortholog_one2one
caenorhabditis_brenneri	WBGene00139264	WBGene00024556	ortholog_one2many
caenorhabditis_brenneri	WBGene00139264	WBGene00024555	ortholog_one2many
caenorhabditis_brenneri	WBGene00139265		
caenorhabditis_brenneri	WBGene00139266	WBGene00025191	ortholog_one2many
caenorhabditis_brenneri	WBGene00139267		
caenorhabditis_brenneri	WBGene00139268	WBGene00036041	ortholog_one2one
caenorhabditis_brenneri	WBGene00139269		
caenorhabditis_brenneri	WBGene00139270	WBGene00025957	ortholog_one2one
caenorhabditis_brenneri	WBGene00139271		
caenorhabditis_brenneri	WBGene00139272		
caenorhabditis_brenneri	WBGene00139273	WBGene00027653	ortholog_one2many
caenorhabditis_brenneri	WBGene00139274	WBGene00036153	ortholog_many2many
caenorhabditis_brenneri	WBGene00139274	WBGene00036168	ortholog_many2many
caenorhabditis_brenneri	WBGene00139274	WBGene00024219	ortholog_many2many
caenorhabditis_brenneri	WBGene00139274	WBGene00037399	ortholog_many2many
caenorhabditis_brenneri	WBGene00139275		
caenorhabditis_brenneri	WBGene00139276		
caenorhabditis_brenneri	WBGene00139277	WBGene00034887	ortholog_one2one
caenorhabditis_brenneri	WBGene00139278	WBGene00034909	ortholog_one2one
caenorhabditis_brenneri	WBGene00139279		
caenorhabditis_brenneri	WBGene00139280	WBGene00032379	ortholog_one2one
caenorhabditis_brenneri	WBGene00139281		
caenorhabditis_brenneri	WBGene00139282	WBGene00030142	ortholog_one2many
caenorhabditis_brenneri	WBGene00139283		
caenorhabditis_brenneri	WBGene00139284	WBGene00028811	ortholog_one2many
caenorhabditis_brenneri	WBGene00139285	WBGene00038317	ortholog_one2one
caenorhabditis_brenneri	WBGene00139286	WBGene00034251	ortholog_one2one
caenorhabditis_brenneri	WBGene00139287	WBGene00028078	ortholog_many2many
caenorhabditis_brenneri	WBGene00139287	WBGene00028079	ortholog_many2many
caenorhabditis_brenneri	WBGene00139288	WBGene00026124	ortholog_one2one
caenorhabditis_brenneri	WBGene00139289	WBGene00040403	ortholog_one2many
caenorhabditis_brenneri	WBGene00139290	WBGene00038767	ortholog_one2one
caenorhabditis_brenneri	WBGene00139291	WBGene00086649	ortholog_one2many
caenorhabditis_brenneri	WBGene00139292	WBGene00039802	ortholog_one2one
caenorhabditis_brenneri	WBGene00139293	WBGene00024971	ortholog_one2one
caenorhabditis_brenneri	WBGene00139294	WBGene00039206	ortholog_one2one
caenorhabditis_brenneri	WBGene00139295	WBGene00023794	ortholog_one2one
caenorhabditis_brenneri	WBGene00139296	WBGene00088727	ortholog_one2many
caenorhabditis_brenneri	WBGene00139297		
caenorhabditis_brenneri	WBGene00139298		
caenorhabditis_brenneri	WBGene00139299		
caenorhabditis_brenneri	WBGene00139300	WBGene00037592	ortholog_one2one
caenorhabditis_brenneri	WBGene00139301	WBGene00025597	ortholog_one2many
caenorhabditis_brenneri	WBGene00139302	WBGene00035149	ortholog_one2one
caenorhabditis_brenneri	WBGene00139303		
caenorhabditis_brenneri	WBGene00139304		
caenorhabditis_brenneri	WBGene00139305	WBGene00026073	ortholog_one2many
caenorhabditis_brenneri	WBGene00139306	WBGene00024782	ortholog_one2many
caenorhabditis_brenneri	WBGene00139307		
caenorhabditis_brenneri	WBGene00139308	WBGene00024023	ortholog_one2one
caenorhabditis_brenneri	WBGene00139309	WBGene00029367	ortholog_one2many
caenorhabditis_brenneri	WBGene00139310	WBGene00040399	ortholog_one2many
caenorhabditis_brenneri	WBGene00139311		
caenorhabditis_brenneri	WBGene00139312		
caenorhabditis_brenneri	WBGene00139313	WBGene00040646	ortholog_one2many
caenorhabditis_brenneri	WBGene00139314		
caenorhabditis_brenneri	WBGene00139315	WBGene00032086	ortholog_one2many
caenorhabditis_brenneri	WBGene00139316		
caenorhabditis_brenneri	WBGene00139317		
caenorhabditis_brenneri	WBGene00139318	WBGene00088264	ortholog_one2many
caenorhabditis_brenneri	WBGene00139319		
caenorhabditis_brenneri	WBGene00139320	WBGene00034086	ortholog_one2one
caenorhabditis_brenneri	WBGene00139321	WBGene00039262	ortholog_one2one
caenorhabditis_brenneri	WBGene00139322	WBGene00030123	ortholog_one2many
caenorhabditis_brenneri	WBGene00139323	WBGene00037720	ortholog_one2one
caenorhabditis_brenneri	WBGene00139324		
caenorhabditis_brenneri	WBGene00139325	WBGene00032209	ortholog_one2one
caenorhabditis_brenneri	WBGene00139326	WBGene00038896	ortholog_one2one
caenorhabditis_brenneri	WBGene00139327		
caenorhabditis_brenneri	WBGene00139328	WBGene00031203	ortholog_one2many
caenorhabditis_brenneri	WBGene00139329	WBGene00036311	ortholog_one2many
caenorhabditis_brenneri	WBGene00139329	WBGene00036337	ortholog_one2many
caenorhabditis_brenneri	WBGene00139330	WBGene00028706	ortholog_one2one
caenorhabditis_brenneri	WBGene00139331		
caenorhabditis_brenneri	WBGene00139332		
caenorhabditis_brenneri	WBGene00139333	WBGene00029713	ortholog_one2one
caenorhabditis_brenneri	WBGene00139334	WBGene00040759	ortholog_one2many
caenorhabditis_brenneri	WBGene00139335		
caenorhabditis_brenneri	WBGene00139336	WBGene00026150	ortholog_one2many
caenorhabditis_brenneri	WBGene00139337		
caenorhabditis_brenneri	WBGene00139338	WBGene00029621	ortholog_one2one
caenorhabditis_brenneri	WBGene00139339		
caenorhabditis_brenneri	WBGene00139340		
caenorhabditis_brenneri	WBGene00139341		
caenorhabditis_brenneri	WBGene00139342	WBGene00034501	ortholog_one2many
caenorhabditis_brenneri	WBGene00139342	WBGene00023731	ortholog_one2many
caenorhabditis_brenneri	WBGene00139343	WBGene00026784	ortholog_one2many
caenorhabditis_brenneri	WBGene00139344	WBGene00032812	ortholog_one2one
caenorhabditis_brenneri	WBGene00139345		
caenorhabditis_brenneri	WBGene00139346		
caenorhabditis_brenneri	WBGene00139347	WBGene00034835	ortholog_one2one
caenorhabditis_brenneri	WBGene00139348		
caenorhabditis_brenneri	WBGene00139349		
caenorhabditis_brenneri	WBGene00139350	WBGene00036028	ortholog_one2one
caenorhabditis_brenneri	WBGene00139351		
caenorhabditis_brenneri	WBGene00139352	WBGene00032289	ortholog_one2many
caenorhabditis_brenneri	WBGene00139353		
caenorhabditis_brenneri	WBGene00139354	WBGene00037321	ortholog_one2many
caenorhabditis_brenneri	WBGene00139355	WBGene00031152	ortholog_one2many
caenorhabditis_brenneri	WBGene00139356		
caenorhabditis_brenneri	WBGene00139357	WBGene00042001	ortholog_one2many
caenorhabditis_brenneri	WBGene00139358	WBGene00033698	ortholog_one2many
caenorhabditis_brenneri	WBGene00139359	WBGene00030935	ortholog_one2many
caenorhabditis_brenneri	WBGene00139360	WBGene00026403	ortholog_one2one
caenorhabditis_brenneri	WBGene00139361	WBGene00038586	ortholog_one2one
caenorhabditis_brenneri	WBGene00139362		
caenorhabditis_brenneri	WBGene00139363		
caenorhabditis_brenneri	WBGene00139364	WBGene00031273	ortholog_one2many
caenorhabditis_brenneri	WBGene00139365	WBGene00025820	ortholog_one2many
caenorhabditis_brenneri	WBGene00139366		
caenorhabditis_brenneri	WBGene00139367		
caenorhabditis_brenneri	WBGene00139368	WBGene00039209	ortholog_one2one
caenorhabditis_brenneri	WBGene00139369	WBGene00036098	ortholog_one2one
caenorhabditis_brenneri	WBGene00139370	WBGene00039634	ortholog_one2many
caenorhabditis_brenneri	WBGene00139372	WBGene00040516	ortholog_one2one
caenorhabditis_brenneri	WBGene00139373	WBGene00025500	ortholog_one2many
caenorhabditis_brenneri	WBGene00139374	WBGene00029677	ortholog_one2one
caenorhabditis_brenneri	WBGene00139375	WBGene00036992	ortholog_one2one
caenorhabditis_brenneri	WBGene00139376		
caenorhabditis_brenneri	WBGene00139377	WBGene00039351	ortholog_one2one
caenorhabditis_brenneri	WBGene00139378		
caenorhabditis_brenneri	WBGene00139379	WBGene00026037	ortholog_one2one
caenorhabditis_brenneri	WBGene00139380	WBGene00037295	ortholog_one2many
caenorhabditis_brenneri	WBGene00139381		
caenorhabditis_brenneri	WBGene00139382		
caenorhabditis_brenneri	WBGene00139383	WBGene00032063	ortholog_one2many
caenorhabditis_brenneri	WBGene00139384		
caenorhabditis_brenneri	WBGene00139385	WBGene00037460	ortholog_one2one
caenorhabditis_brenneri	WBGene00139386	WBGene00033696	ortholog_one2many
caenorhabditis_brenneri	WBGene00139387	WBGene00039322	ortholog_one2one
caenorhabditis_brenneri	WBGene00139388	WBGene00041792	ortholog_one2many
caenorhabditis_brenneri	WBGene00139389	WBGene00027230	ortholog_one2many
caenorhabditis_brenneri	WBGene00139390	WBGene00029894	ortholog_one2many
caenorhabditis_brenneri	WBGene00139391		
caenorhabditis_brenneri	WBGene00139392		
caenorhabditis_brenneri	WBGene00139393	WBGene00087039	ortholog_one2one
caenorhabditis_brenneri	WBGene00139394	WBGene00037312	ortholog_one2many
caenorhabditis_brenneri	WBGene00139395		
caenorhabditis_brenneri	WBGene00139396	WBGene00024355	ortholog_one2many
caenorhabditis_brenneri	WBGene00139397	WBGene00026744	ortholog_one2many
caenorhabditis_brenneri	WBGene00139398	WBGene00027722	ortholog_one2one
caenorhabditis_brenneri	WBGene00139399		
caenorhabditis_brenneri	WBGene00139400	WBGene00032220	ortholog_one2one
caenorhabditis_brenneri	WBGene00139401	WBGene00031133	ortholog_one2one
caenorhabditis_brenneri	WBGene00139402	WBGene00041510	ortholog_one2many
caenorhabditis_brenneri	WBGene00139403		
caenorhabditis_brenneri	WBGene00139404	WBGene00029355	ortholog_one2many
caenorhabditis_brenneri	WBGene00139405	WBGene00034692	ortholog_one2many
caenorhabditis_brenneri	WBGene00139406		
caenorhabditis_brenneri	WBGene00139407		
caenorhabditis_brenneri	WBGene00139408		
caenorhabditis_brenneri	WBGene00139409	WBGene00030876	ortholog_one2one
caenorhabditis_brenneri	WBGene00139410	WBGene00033527	ortholog_one2many
caenorhabditis_brenneri	WBGene00139411		
caenorhabditis_brenneri	WBGene00139412		
caenorhabditis_brenneri	WBGene00139413	WBGene00033374	ortholog_one2one
caenorhabditis_brenneri	WBGene00139414		
caenorhabditis_brenneri	WBGene00139415		
caenorhabditis_brenneri	WBGene00139416	WBGene00037305	ortholog_one2many
caenorhabditis_brenneri	WBGene00139417	WBGene00037203	ortholog_one2one
caenorhabditis_brenneri	WBGene00139418	WBGene00026429	ortholog_one2one
caenorhabditis_brenneri	WBGene00139419		
caenorhabditis_brenneri	WBGene00139420	WBGene00037233	ortholog_one2many
caenorhabditis_brenneri	WBGene00139421	WBGene00086754	ortholog_one2many
