Genome project	Gene stable ID	Homology type	Caenorhabditis briggsae [WS251] gene stable ID
caenorhabditis_elegans	WBGene00000478	ortholog_one2one	WBGene00040978
caenorhabditis_elegans	WBGene00000479	ortholog_one2one	WBGene00030815
caenorhabditis_elegans	WBGene00000480	ortholog_one2many	WBGene00028718
caenorhabditis_elegans	WBGene00000480	ortholog_one2many	WBGene00033973
caenorhabditis_elegans	WBGene00000481	ortholog_one2one	WBGene00030122
caenorhabditis_elegans	WBGene00000482		
caenorhabditis_elegans	WBGene00000483	ortholog_one2one	WBGene00033589
caenorhabditis_elegans	WBGene00000484	ortholog_one2one	WBGene00034384
caenorhabditis_elegans	WBGene00000485	ortholog_one2one	WBGene00032899
caenorhabditis_elegans	WBGene00000487	ortholog_one2one	WBGene00041056
caenorhabditis_elegans	WBGene00000488	ortholog_one2one	WBGene00030376
caenorhabditis_elegans	WBGene00000490	ortholog_one2one	WBGene00041756
caenorhabditis_elegans	WBGene00000491	ortholog_one2one	WBGene00031140
caenorhabditis_elegans	WBGene00000492	ortholog_one2one	WBGene00025314
caenorhabditis_elegans	WBGene00000493	ortholog_one2one	WBGene00033743
caenorhabditis_elegans	WBGene00000496	ortholog_one2one	WBGene00032928
caenorhabditis_elegans	WBGene00000497	ortholog_one2one	WBGene00029146
caenorhabditis_elegans	WBGene00000498	ortholog_one2one	WBGene00028914
caenorhabditis_elegans	WBGene00000499		
caenorhabditis_elegans	WBGene00000500	ortholog_one2one	WBGene00033483
caenorhabditis_elegans	WBGene00000501	ortholog_one2one	WBGene00024997
caenorhabditis_elegans	WBGene00000502	ortholog_one2one	WBGene00032083
caenorhabditis_elegans	WBGene00000503	ortholog_one2one	WBGene00034776
caenorhabditis_elegans	WBGene00000506	ortholog_one2one	WBGene00035815
caenorhabditis_elegans	WBGene00000507	ortholog_one2one	WBGene00041405
caenorhabditis_elegans	WBGene00000508	ortholog_one2one	WBGene00041404
caenorhabditis_elegans	WBGene00000509	ortholog_one2one	WBGene00035361
caenorhabditis_elegans	WBGene00000510	ortholog_one2one	WBGene00034909
caenorhabditis_elegans	WBGene00000511	ortholog_one2one	WBGene00087384
caenorhabditis_elegans	WBGene00000512	ortholog_one2many	WBGene00023860
caenorhabditis_elegans	WBGene00000512	ortholog_one2many	WBGene00037571
caenorhabditis_elegans	WBGene00000513	ortholog_one2one	WBGene00087383
caenorhabditis_elegans	WBGene00000514	ortholog_one2one	WBGene00031540
caenorhabditis_elegans	WBGene00000515	ortholog_one2one	WBGene00034801
caenorhabditis_elegans	WBGene00000516	ortholog_one2one	WBGene00033806
caenorhabditis_elegans	WBGene00000517	ortholog_one2many	WBGene00033805
caenorhabditis_elegans	WBGene00000517	ortholog_one2many	WBGene00033803
caenorhabditis_elegans	WBGene00000518	ortholog_one2one	WBGene00030644
caenorhabditis_elegans	WBGene00000519	ortholog_one2one	WBGene00033985
caenorhabditis_elegans	WBGene00000520	ortholog_one2one	WBGene00037557
caenorhabditis_elegans	WBGene00000521	ortholog_one2one	WBGene00030336
caenorhabditis_elegans	WBGene00000522	ortholog_one2one	WBGene00037116
caenorhabditis_elegans	WBGene00000523	ortholog_one2one	WBGene00036566
caenorhabditis_elegans	WBGene00000524	ortholog_one2one	WBGene00034771
caenorhabditis_elegans	WBGene00000525	ortholog_one2one	WBGene00037177
caenorhabditis_elegans	WBGene00000526	ortholog_one2one	WBGene00036567
caenorhabditis_elegans	WBGene00000527	ortholog_one2one	WBGene00033309
caenorhabditis_elegans	WBGene00000528	ortholog_one2one	WBGene00026047
caenorhabditis_elegans	WBGene00000529	ortholog_one2one	WBGene00025876
caenorhabditis_elegans	WBGene00000530	ortholog_one2one	WBGene00033929
caenorhabditis_elegans	WBGene00000531	ortholog_one2one	WBGene00034871
caenorhabditis_elegans	WBGene00000532	ortholog_one2one	WBGene00026154
caenorhabditis_elegans	WBGene00000533	ortholog_one2one	WBGene00041732
caenorhabditis_elegans	WBGene00000534	ortholog_one2one	WBGene00030877
caenorhabditis_elegans	WBGene00000535	ortholog_one2many	WBGene00027959
caenorhabditis_elegans	WBGene00000535	ortholog_one2many	WBGene00087830
caenorhabditis_elegans	WBGene00000535	ortholog_one2many	WBGene00027960
caenorhabditis_elegans	WBGene00000536	ortholog_one2one	WBGene00040034
caenorhabditis_elegans	WBGene00000537	ortholog_one2one	WBGene00030812
caenorhabditis_elegans	WBGene00000539	ortholog_one2one	WBGene00041560
caenorhabditis_elegans	WBGene00000540	ortholog_one2one	WBGene00033735
caenorhabditis_elegans	WBGene00000541	ortholog_one2one	WBGene00024753
caenorhabditis_elegans	WBGene00000542	ortholog_one2one	WBGene00041391
caenorhabditis_elegans	WBGene00000543	ortholog_one2one	WBGene00037505
caenorhabditis_elegans	WBGene00000544		
caenorhabditis_elegans	WBGene00000545	ortholog_one2one	WBGene00035462
caenorhabditis_elegans	WBGene00000546		
caenorhabditis_elegans	WBGene00000547	ortholog_one2one	WBGene00034602
caenorhabditis_elegans	WBGene00000548	ortholog_one2one	WBGene00025464
caenorhabditis_elegans	WBGene00000549	ortholog_one2one	WBGene00031391
caenorhabditis_elegans	WBGene00000550	ortholog_one2one	WBGene00031546
caenorhabditis_elegans	WBGene00000551		
caenorhabditis_elegans	WBGene00000552	ortholog_one2one	WBGene00024379
caenorhabditis_elegans	WBGene00000553	ortholog_one2one	WBGene00030202
caenorhabditis_elegans	WBGene00000554	ortholog_one2one	WBGene00041586
caenorhabditis_elegans	WBGene00000555		
caenorhabditis_elegans	WBGene00000556		
caenorhabditis_elegans	WBGene00000557		
caenorhabditis_elegans	WBGene00000558		
caenorhabditis_elegans	WBGene00000559		
caenorhabditis_elegans	WBGene00000560		
caenorhabditis_elegans	WBGene00000561	ortholog_one2one	WBGene00040020
caenorhabditis_elegans	WBGene00000562	ortholog_one2one	WBGene00032686
caenorhabditis_elegans	WBGene00000563	ortholog_one2one	WBGene00045213
caenorhabditis_elegans	WBGene00000564	ortholog_one2one	WBGene00042688
caenorhabditis_elegans	WBGene00000565	ortholog_one2one	WBGene00039897
caenorhabditis_elegans	WBGene00000566	ortholog_one2one	WBGene00037782
caenorhabditis_elegans	WBGene00000567	ortholog_one2one	WBGene00031476
caenorhabditis_elegans	WBGene00000583	ortholog_one2one	WBGene00033502
caenorhabditis_elegans	WBGene00000584	ortholog_one2one	WBGene00039792
caenorhabditis_elegans	WBGene00000585	ortholog_one2one	WBGene00023805
caenorhabditis_elegans	WBGene00000591	ortholog_one2one	WBGene00036571
caenorhabditis_elegans	WBGene00000592	ortholog_one2many	WBGene00032905
caenorhabditis_elegans	WBGene00000593	ortholog_one2one	WBGene00026288
caenorhabditis_elegans	WBGene00000594	ortholog_many2many	WBGene00042923
caenorhabditis_elegans	WBGene00000594	ortholog_many2many	WBGene00042265
caenorhabditis_elegans	WBGene00000596	ortholog_one2many	WBGene00032962
caenorhabditis_elegans	WBGene00000597	ortholog_one2one	WBGene00036416
caenorhabditis_elegans	WBGene00000598		
caenorhabditis_elegans	WBGene00000599	ortholog_one2many	WBGene00038474
caenorhabditis_elegans	WBGene00000601	ortholog_many2many	WBGene00031173
caenorhabditis_elegans	WBGene00000601	ortholog_many2many	WBGene00031172
caenorhabditis_elegans	WBGene00000602	ortholog_many2many	WBGene00031173
caenorhabditis_elegans	WBGene00000602	ortholog_many2many	WBGene00031172
caenorhabditis_elegans	WBGene00000603	ortholog_one2one	WBGene00037227
caenorhabditis_elegans	WBGene00000606		
caenorhabditis_elegans	WBGene00000608	ortholog_one2one	WBGene00030018
caenorhabditis_elegans	WBGene00000609		
caenorhabditis_elegans	WBGene00000610		
caenorhabditis_elegans	WBGene00000611	ortholog_one2one	WBGene00027816
caenorhabditis_elegans	WBGene00000612	ortholog_one2one	WBGene00032951
caenorhabditis_elegans	WBGene00000613	ortholog_one2one	WBGene00033907
caenorhabditis_elegans	WBGene00000614	ortholog_one2one	WBGene00041761
caenorhabditis_elegans	WBGene00000615	ortholog_one2one	WBGene00023937
caenorhabditis_elegans	WBGene00000616	ortholog_one2one	WBGene00025973
caenorhabditis_elegans	WBGene00000617	ortholog_one2one	WBGene00029343
caenorhabditis_elegans	WBGene00000618	ortholog_one2one	WBGene00029604
caenorhabditis_elegans	WBGene00000620	ortholog_one2one	WBGene00032504
caenorhabditis_elegans	WBGene00000621	ortholog_many2many	WBGene00029490
caenorhabditis_elegans	WBGene00000621	ortholog_many2many	WBGene00029471
caenorhabditis_elegans	WBGene00000622	ortholog_one2one	WBGene00026670
caenorhabditis_elegans	WBGene00000623	ortholog_one2one	WBGene00027653
caenorhabditis_elegans	WBGene00000624		
caenorhabditis_elegans	WBGene00000625	ortholog_one2one	WBGene00026916
caenorhabditis_elegans	WBGene00000626	ortholog_one2one	WBGene00026909
caenorhabditis_elegans	WBGene00000627	ortholog_one2one	WBGene00033002
caenorhabditis_elegans	WBGene00000628	ortholog_one2one	WBGene00033001
caenorhabditis_elegans	WBGene00000629	ortholog_one2one	WBGene00040879
caenorhabditis_elegans	WBGene00000630	ortholog_one2one	WBGene00035285
caenorhabditis_elegans	WBGene00000631	ortholog_one2one	WBGene00026770
caenorhabditis_elegans	WBGene00000632		
caenorhabditis_elegans	WBGene00000633	ortholog_one2one	WBGene00033498
caenorhabditis_elegans	WBGene00000634	ortholog_one2one	WBGene00033515
caenorhabditis_elegans	WBGene00000636	ortholog_one2one	WBGene00039445
caenorhabditis_elegans	WBGene00000637	ortholog_one2one	WBGene00040605
caenorhabditis_elegans	WBGene00000638	ortholog_one2many	WBGene00032962
caenorhabditis_elegans	WBGene00000639	ortholog_one2many	WBGene00042570
caenorhabditis_elegans	WBGene00000639	ortholog_one2many	WBGene00042569
caenorhabditis_elegans	WBGene00000640	ortholog_one2one	WBGene00026626
caenorhabditis_elegans	WBGene00000641	ortholog_one2one	WBGene00035663
caenorhabditis_elegans	WBGene00000644	ortholog_one2one	WBGene00029164
caenorhabditis_elegans	WBGene00000645	ortholog_one2one	WBGene00029220
caenorhabditis_elegans	WBGene00000646	ortholog_one2many	WBGene00029334
caenorhabditis_elegans	WBGene00000647	ortholog_one2one	WBGene00037305
caenorhabditis_elegans	WBGene00000648	ortholog_one2one	WBGene00040166
caenorhabditis_elegans	WBGene00000649	ortholog_one2one	WBGene00042838
caenorhabditis_elegans	WBGene00000650	ortholog_one2one	WBGene00025555
caenorhabditis_elegans	WBGene00000651	ortholog_one2one	WBGene00025679
caenorhabditis_elegans	WBGene00000652	ortholog_one2one	WBGene00024063
caenorhabditis_elegans	WBGene00000653	ortholog_one2one	WBGene00024053
caenorhabditis_elegans	WBGene00000654		
caenorhabditis_elegans	WBGene00000655	ortholog_one2one	WBGene00025974
caenorhabditis_elegans	WBGene00000656	ortholog_one2one	WBGene00025972
caenorhabditis_elegans	WBGene00000657	ortholog_one2one	WBGene00025941
caenorhabditis_elegans	WBGene00000658	ortholog_one2one	WBGene00025934
caenorhabditis_elegans	WBGene00000659	ortholog_one2one	WBGene00025742
caenorhabditis_elegans	WBGene00000660	ortholog_one2one	WBGene00031690
caenorhabditis_elegans	WBGene00000661	ortholog_one2one	WBGene00025774
caenorhabditis_elegans	WBGene00000662	ortholog_one2one	WBGene00039751
caenorhabditis_elegans	WBGene00000663	ortholog_one2one	WBGene00035545
caenorhabditis_elegans	WBGene00000664	ortholog_one2one	WBGene00037494
caenorhabditis_elegans	WBGene00000665	ortholog_one2one	WBGene00033265
caenorhabditis_elegans	WBGene00000666	ortholog_one2one	WBGene00036535
caenorhabditis_elegans	WBGene00000667	ortholog_many2many	WBGene00037709
caenorhabditis_elegans	WBGene00000667	ortholog_many2many	WBGene00037710
caenorhabditis_elegans	WBGene00000668	ortholog_many2many	WBGene00037709
caenorhabditis_elegans	WBGene00000668	ortholog_many2many	WBGene00037710
caenorhabditis_elegans	WBGene00000669	ortholog_many2many	WBGene00037709
caenorhabditis_elegans	WBGene00000669	ortholog_many2many	WBGene00037710
caenorhabditis_elegans	WBGene00000670	ortholog_one2one	WBGene00034031
caenorhabditis_elegans	WBGene00000671	ortholog_one2one	WBGene00034030
caenorhabditis_elegans	WBGene00000672	ortholog_one2one	WBGene00035925
caenorhabditis_elegans	WBGene00000673	ortholog_one2one	WBGene00035924
caenorhabditis_elegans	WBGene00000674	ortholog_one2one	WBGene00024856
caenorhabditis_elegans	WBGene00000675	ortholog_one2one	WBGene00041078
caenorhabditis_elegans	WBGene00000676	ortholog_one2one	WBGene00040090
caenorhabditis_elegans	WBGene00000677	ortholog_one2one	WBGene00032009
caenorhabditis_elegans	WBGene00000678	ortholog_one2one	WBGene00035585
caenorhabditis_elegans	WBGene00000679	ortholog_one2one	WBGene00036558
caenorhabditis_elegans	WBGene00000680	ortholog_one2one	WBGene00034601
caenorhabditis_elegans	WBGene00000681	ortholog_one2one	WBGene00034313
caenorhabditis_elegans	WBGene00000682		
caenorhabditis_elegans	WBGene00000683	ortholog_one2one	WBGene00030203
caenorhabditis_elegans	WBGene00000684	ortholog_one2one	WBGene00024907
caenorhabditis_elegans	WBGene00000685	ortholog_one2one	WBGene00024915
caenorhabditis_elegans	WBGene00000687	ortholog_one2one	WBGene00028168
caenorhabditis_elegans	WBGene00000688	ortholog_one2one	WBGene00028198
caenorhabditis_elegans	WBGene00000689	ortholog_one2one	WBGene00037280
caenorhabditis_elegans	WBGene00000690	ortholog_one2one	WBGene00040092
caenorhabditis_elegans	WBGene00000691	ortholog_many2many	WBGene00042923
caenorhabditis_elegans	WBGene00000691	ortholog_many2many	WBGene00042265
caenorhabditis_elegans	WBGene00000692	ortholog_one2one	WBGene00033415
caenorhabditis_elegans	WBGene00000693	ortholog_one2one	WBGene00040434
caenorhabditis_elegans	WBGene00000694	ortholog_one2one	WBGene00035408
caenorhabditis_elegans	WBGene00000695	ortholog_one2one	WBGene00024996
caenorhabditis_elegans	WBGene00000696	ortholog_one2one	WBGene00039133
caenorhabditis_elegans	WBGene00000697	ortholog_one2one	WBGene00026337
caenorhabditis_elegans	WBGene00000698	ortholog_one2one	WBGene00026263
caenorhabditis_elegans	WBGene00000699	ortholog_one2one	WBGene00028378
caenorhabditis_elegans	WBGene00000700	ortholog_many2many	WBGene00028389
caenorhabditis_elegans	WBGene00000700	ortholog_many2many	WBGene00028386
caenorhabditis_elegans	WBGene00000701	ortholog_many2many	WBGene00028389
caenorhabditis_elegans	WBGene00000701	ortholog_many2many	WBGene00028386
caenorhabditis_elegans	WBGene00000702	ortholog_one2one	WBGene00028455
caenorhabditis_elegans	WBGene00000703	ortholog_one2one	WBGene00028537
caenorhabditis_elegans	WBGene00000704	ortholog_one2one	WBGene00026213
caenorhabditis_elegans	WBGene00000705	ortholog_one2one	WBGene00027975
caenorhabditis_elegans	WBGene00000706	ortholog_one2one	WBGene00025015
caenorhabditis_elegans	WBGene00000707		
caenorhabditis_elegans	WBGene00000708		
caenorhabditis_elegans	WBGene00000710		
caenorhabditis_elegans	WBGene00000711	ortholog_one2one	WBGene00023757
caenorhabditis_elegans	WBGene00000712	ortholog_one2one	WBGene00030515
caenorhabditis_elegans	WBGene00000713	ortholog_one2one	WBGene00030914
caenorhabditis_elegans	WBGene00000714	ortholog_one2one	WBGene00038311
caenorhabditis_elegans	WBGene00000715	ortholog_one2many	WBGene00038313
caenorhabditis_elegans	WBGene00000716	ortholog_one2many	WBGene00038313
caenorhabditis_elegans	WBGene00000717	ortholog_one2many	WBGene00038474
caenorhabditis_elegans	WBGene00000718	ortholog_one2one	WBGene00038475
caenorhabditis_elegans	WBGene00000719	ortholog_many2many	WBGene00038572
caenorhabditis_elegans	WBGene00000719	ortholog_many2many	WBGene00038571
caenorhabditis_elegans	WBGene00000720	ortholog_many2many	WBGene00038572
caenorhabditis_elegans	WBGene00000720	ortholog_many2many	WBGene00038571
caenorhabditis_elegans	WBGene00000721	ortholog_one2one	WBGene00031126
caenorhabditis_elegans	WBGene00000722	ortholog_one2one	WBGene00031137
caenorhabditis_elegans	WBGene00000723	ortholog_one2one	WBGene00031138
caenorhabditis_elegans	WBGene00000724	ortholog_one2one	WBGene00041558
caenorhabditis_elegans	WBGene00000725	ortholog_one2one	WBGene00031198
caenorhabditis_elegans	WBGene00000726	ortholog_one2one	WBGene00041484
caenorhabditis_elegans	WBGene00000727	ortholog_many2many	WBGene00041590
caenorhabditis_elegans	WBGene00000727	ortholog_many2many	WBGene00041612
caenorhabditis_elegans	WBGene00000727	ortholog_many2many	WBGene00041588
caenorhabditis_elegans	WBGene00000728	ortholog_many2many	WBGene00041590
caenorhabditis_elegans	WBGene00000728	ortholog_many2many	WBGene00041612
caenorhabditis_elegans	WBGene00000728	ortholog_many2many	WBGene00041588
caenorhabditis_elegans	WBGene00000729	ortholog_one2one	WBGene00041602
caenorhabditis_elegans	WBGene00000730	ortholog_many2many	WBGene00041590
caenorhabditis_elegans	WBGene00000730	ortholog_many2many	WBGene00041612
caenorhabditis_elegans	WBGene00000730	ortholog_many2many	WBGene00041588
caenorhabditis_elegans	WBGene00000731	ortholog_one2one	WBGene00041641
caenorhabditis_elegans	WBGene00000732	ortholog_one2many	WBGene00031004
caenorhabditis_elegans	WBGene00000733	ortholog_one2many	WBGene00031004
caenorhabditis_elegans	WBGene00000734	ortholog_many2many	WBGene00028944
caenorhabditis_elegans	WBGene00000734	ortholog_many2many	WBGene00028976
caenorhabditis_elegans	WBGene00000735	ortholog_many2many	WBGene00028944
caenorhabditis_elegans	WBGene00000735	ortholog_many2many	WBGene00028976
caenorhabditis_elegans	WBGene00000736	ortholog_one2many	WBGene00028025
caenorhabditis_elegans	WBGene00000736	ortholog_one2many	WBGene00028026
caenorhabditis_elegans	WBGene00000737	ortholog_one2one	WBGene00034709
caenorhabditis_elegans	WBGene00000738	ortholog_one2one	WBGene00034918
caenorhabditis_elegans	WBGene00000739		
caenorhabditis_elegans	WBGene00000740		
caenorhabditis_elegans	WBGene00000741		
caenorhabditis_elegans	WBGene00000742		
caenorhabditis_elegans	WBGene00000743		
caenorhabditis_elegans	WBGene00000744		
caenorhabditis_elegans	WBGene00000745	ortholog_one2one	WBGene00032124
caenorhabditis_elegans	WBGene00000746	ortholog_one2one	WBGene00032165
caenorhabditis_elegans	WBGene00000747	ortholog_one2one	WBGene00036589
caenorhabditis_elegans	WBGene00000748	ortholog_one2one	WBGene00036210
caenorhabditis_elegans	WBGene00000749	ortholog_one2one	WBGene00025131
caenorhabditis_elegans	WBGene00000750	ortholog_one2one	WBGene00037131
caenorhabditis_elegans	WBGene00000751	ortholog_many2many	WBGene00037040
caenorhabditis_elegans	WBGene00000751	ortholog_many2many	WBGene00037039
caenorhabditis_elegans	WBGene00000752	ortholog_many2many	WBGene00037040
caenorhabditis_elegans	WBGene00000752	ortholog_many2many	WBGene00037039
caenorhabditis_elegans	WBGene00000753	ortholog_one2many	WBGene00027591
caenorhabditis_elegans	WBGene00000753	ortholog_one2many	WBGene00027593
caenorhabditis_elegans	WBGene00000754	ortholog_one2one	WBGene00036227
caenorhabditis_elegans	WBGene00000755	ortholog_one2one	WBGene00023585
caenorhabditis_elegans	WBGene00000756	ortholog_one2one	WBGene00029500
caenorhabditis_elegans	WBGene00000757	ortholog_one2one	WBGene00029499
caenorhabditis_elegans	WBGene00000758	ortholog_many2many	WBGene00029490
caenorhabditis_elegans	WBGene00000758	ortholog_many2many	WBGene00029471
caenorhabditis_elegans	WBGene00000759	ortholog_one2one	WBGene00036074
caenorhabditis_elegans	WBGene00000760	ortholog_one2one	WBGene00036353
