Genome project	Gene stable ID	Homology type	Caenorhabditis remanei [WS251] gene stable ID
caenorhabditis_briggsae	WBGene00023815	ortholog_one2one	WBGene00069562
caenorhabditis_briggsae	WBGene00023816	ortholog_one2one	WBGene00069563
caenorhabditis_briggsae	WBGene00023817	ortholog_one2one	WBGene00069564
caenorhabditis_briggsae	WBGene00023818	ortholog_one2one	WBGene00069565
caenorhabditis_briggsae	WBGene00023819	ortholog_one2one	WBGene00069566
caenorhabditis_briggsae	WBGene00023820	ortholog_one2one	WBGene00069567
caenorhabditis_briggsae	WBGene00023821	ortholog_one2one	WBGene00069561
caenorhabditis_briggsae	WBGene00023822	ortholog_one2one	WBGene00069559
caenorhabditis_briggsae	WBGene00023823	ortholog_one2one	WBGene00069558
caenorhabditis_briggsae	WBGene00023824	ortholog_one2one	WBGene00069557
caenorhabditis_briggsae	WBGene00023825	ortholog_one2one	WBGene00069556
caenorhabditis_briggsae	WBGene00023826	ortholog_one2one	WBGene00069555
caenorhabditis_briggsae	WBGene00023827	ortholog_one2one	WBGene00069554
caenorhabditis_briggsae	WBGene00023828	ortholog_one2one	WBGene00067823
caenorhabditis_briggsae	WBGene00023829	ortholog_one2many	WBGene00069552
caenorhabditis_briggsae	WBGene00023829	ortholog_one2many	WBGene00064522
caenorhabditis_briggsae	WBGene00023830	ortholog_one2many	WBGene00064521
caenorhabditis_briggsae	WBGene00023830	ortholog_one2many	WBGene00069551
caenorhabditis_briggsae	WBGene00023831	ortholog_one2one	WBGene00069568
caenorhabditis_briggsae	WBGene00023832		
caenorhabditis_briggsae	WBGene00023833	ortholog_one2one	WBGene00067793
caenorhabditis_briggsae	WBGene00023834	ortholog_one2one	WBGene00067797
caenorhabditis_briggsae	WBGene00023835	ortholog_one2one	WBGene00067799
caenorhabditis_briggsae	WBGene00023836	ortholog_one2one	WBGene00067805
caenorhabditis_briggsae	WBGene00023837	ortholog_one2one	WBGene00067806
caenorhabditis_briggsae	WBGene00023838	ortholog_one2many	WBGene00083458
caenorhabditis_briggsae	WBGene00023838	ortholog_one2many	WBGene00056261
caenorhabditis_briggsae	WBGene00023839	ortholog_one2one	WBGene00067807
caenorhabditis_briggsae	WBGene00023840	ortholog_one2one	WBGene00067814
caenorhabditis_briggsae	WBGene00023841	ortholog_one2one	WBGene00067815
caenorhabditis_briggsae	WBGene00023842	ortholog_one2one	WBGene00067816
caenorhabditis_briggsae	WBGene00023843	ortholog_one2many	WBGene00083799
caenorhabditis_briggsae	WBGene00023843	ortholog_one2many	WBGene00067817
caenorhabditis_briggsae	WBGene00023844		
caenorhabditis_briggsae	WBGene00023845	ortholog_one2many	WBGene00063435
caenorhabditis_briggsae	WBGene00023846	ortholog_one2one	WBGene00085044
caenorhabditis_briggsae	WBGene00023847	ortholog_one2one	WBGene00065348
caenorhabditis_briggsae	WBGene00023848	ortholog_one2one	WBGene00065347
caenorhabditis_briggsae	WBGene00023849	ortholog_one2one	WBGene00065345
caenorhabditis_briggsae	WBGene00023850	ortholog_one2one	WBGene00081779
caenorhabditis_briggsae	WBGene00023851	ortholog_one2one	WBGene00055330
caenorhabditis_briggsae	WBGene00023852	ortholog_one2many	WBGene00078016
caenorhabditis_briggsae	WBGene00023852	ortholog_one2many	WBGene00055332
caenorhabditis_briggsae	WBGene00023853	ortholog_one2one	WBGene00055333
caenorhabditis_briggsae	WBGene00023854	ortholog_many2many	WBGene00055338
caenorhabditis_briggsae	WBGene00023854	ortholog_many2many	WBGene00061455
caenorhabditis_briggsae	WBGene00023854	ortholog_many2many	WBGene00061453
caenorhabditis_briggsae	WBGene00023854	ortholog_many2many	WBGene00075646
caenorhabditis_briggsae	WBGene00023855	ortholog_one2one	WBGene00055334
caenorhabditis_briggsae	WBGene00023856	ortholog_one2one	WBGene00055335
caenorhabditis_briggsae	WBGene00023857	ortholog_one2one	WBGene00055336
caenorhabditis_briggsae	WBGene00023858	ortholog_many2many	WBGene00055338
caenorhabditis_briggsae	WBGene00023858	ortholog_many2many	WBGene00061455
caenorhabditis_briggsae	WBGene00023858	ortholog_many2many	WBGene00061453
caenorhabditis_briggsae	WBGene00023858	ortholog_many2many	WBGene00075646
caenorhabditis_briggsae	WBGene00023859		
caenorhabditis_briggsae	WBGene00023860	ortholog_one2many	WBGene00061790
caenorhabditis_briggsae	WBGene00023861		
caenorhabditis_briggsae	WBGene00023862		
caenorhabditis_briggsae	WBGene00023864	ortholog_one2one	WBGene00071346
caenorhabditis_briggsae	WBGene00023865	ortholog_one2one	WBGene00055350
caenorhabditis_briggsae	WBGene00023866	ortholog_one2one	WBGene00055351
caenorhabditis_briggsae	WBGene00023867		
caenorhabditis_briggsae	WBGene00023868	ortholog_one2one	WBGene00055352
caenorhabditis_briggsae	WBGene00023869	ortholog_one2one	WBGene00055353
caenorhabditis_briggsae	WBGene00023870	ortholog_one2one	WBGene00055354
caenorhabditis_briggsae	WBGene00023871		
caenorhabditis_briggsae	WBGene00023872		
caenorhabditis_briggsae	WBGene00023873		
caenorhabditis_briggsae	WBGene00023874	ortholog_one2one	WBGene00055358
caenorhabditis_briggsae	WBGene00023875		
caenorhabditis_briggsae	WBGene00023876	ortholog_one2one	WBGene00055361
caenorhabditis_briggsae	WBGene00023877	ortholog_one2one	WBGene00055360
caenorhabditis_briggsae	WBGene00023878	ortholog_one2one	WBGene00055356
caenorhabditis_briggsae	WBGene00023879	ortholog_one2many	WBGene00067798
caenorhabditis_briggsae	WBGene00023880	ortholog_one2one	WBGene00055362
caenorhabditis_briggsae	WBGene00023881		
caenorhabditis_briggsae	WBGene00023882		
caenorhabditis_briggsae	WBGene00023883	ortholog_one2one	WBGene00072089
caenorhabditis_briggsae	WBGene00023884	ortholog_one2many	WBGene00072088
caenorhabditis_briggsae	WBGene00023885	ortholog_one2many	WBGene00072088
caenorhabditis_briggsae	WBGene00023886		
caenorhabditis_briggsae	WBGene00023887		
caenorhabditis_briggsae	WBGene00023888	ortholog_one2one	WBGene00053971
caenorhabditis_briggsae	WBGene00023889	ortholog_one2one	WBGene00053970
caenorhabditis_briggsae	WBGene00023890	ortholog_one2one	WBGene00053969
caenorhabditis_briggsae	WBGene00023891	ortholog_one2one	WBGene00053968
caenorhabditis_briggsae	WBGene00023892	ortholog_one2one	WBGene00053965
caenorhabditis_briggsae	WBGene00023893	ortholog_one2one	WBGene00053964
caenorhabditis_briggsae	WBGene00023894	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00023895		
caenorhabditis_briggsae	WBGene00023896	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00023897		
caenorhabditis_briggsae	WBGene00023898	ortholog_one2one	WBGene00053963
caenorhabditis_briggsae	WBGene00023899		
caenorhabditis_briggsae	WBGene00023900	ortholog_one2many	WBGene00060315
caenorhabditis_briggsae	WBGene00023901	ortholog_many2many	WBGene00066137
caenorhabditis_briggsae	WBGene00023901	ortholog_many2many	WBGene00066917
caenorhabditis_briggsae	WBGene00023902		
caenorhabditis_briggsae	WBGene00023903		
caenorhabditis_briggsae	WBGene00023904		
caenorhabditis_briggsae	WBGene00023905	ortholog_one2one	WBGene00053960
caenorhabditis_briggsae	WBGene00023906	ortholog_one2many	WBGene00064551
caenorhabditis_briggsae	WBGene00023906	ortholog_one2many	WBGene00053959
caenorhabditis_briggsae	WBGene00023907	ortholog_many2many	WBGene00057041
caenorhabditis_briggsae	WBGene00023907	ortholog_many2many	WBGene00056948
caenorhabditis_briggsae	WBGene00023908	ortholog_one2one	WBGene00053954
caenorhabditis_briggsae	WBGene00023909	ortholog_one2many	WBGene00072088
caenorhabditis_briggsae	WBGene00023910	ortholog_one2many	WBGene00072088
caenorhabditis_briggsae	WBGene00023911	ortholog_one2one	WBGene00053951
caenorhabditis_briggsae	WBGene00023912	ortholog_one2one	WBGene00053949
caenorhabditis_briggsae	WBGene00023913	ortholog_one2many	WBGene00053948
caenorhabditis_briggsae	WBGene00023913	ortholog_one2many	WBGene00077952
caenorhabditis_briggsae	WBGene00023914		
caenorhabditis_briggsae	WBGene00023916		
caenorhabditis_briggsae	WBGene00023917		
caenorhabditis_briggsae	WBGene00023918		
caenorhabditis_briggsae	WBGene00023919	ortholog_one2many	WBGene00062110
caenorhabditis_briggsae	WBGene00023920	ortholog_one2one	WBGene00053947
caenorhabditis_briggsae	WBGene00023921	ortholog_one2one	WBGene00053946
caenorhabditis_briggsae	WBGene00023922	ortholog_one2one	WBGene00053945
caenorhabditis_briggsae	WBGene00023923	ortholog_one2one	WBGene00053944
caenorhabditis_briggsae	WBGene00023924	ortholog_one2one	WBGene00053943
caenorhabditis_briggsae	WBGene00023925	ortholog_one2one	WBGene00053942
caenorhabditis_briggsae	WBGene00023926	ortholog_one2one	WBGene00053941
caenorhabditis_briggsae	WBGene00023927	ortholog_one2one	WBGene00053940
caenorhabditis_briggsae	WBGene00023928	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00023929	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00023930		
caenorhabditis_briggsae	WBGene00023931	ortholog_one2one	WBGene00053937
caenorhabditis_briggsae	WBGene00023932	ortholog_one2one	WBGene00053933
caenorhabditis_briggsae	WBGene00023933	ortholog_one2one	WBGene00053932
caenorhabditis_briggsae	WBGene00023934	ortholog_one2one	WBGene00053931
caenorhabditis_briggsae	WBGene00023935	ortholog_one2one	WBGene00053928
caenorhabditis_briggsae	WBGene00023936	ortholog_one2one	WBGene00053927
caenorhabditis_briggsae	WBGene00023937	ortholog_one2one	WBGene00053926
caenorhabditis_briggsae	WBGene00023938	ortholog_one2one	WBGene00077984
caenorhabditis_briggsae	WBGene00023939	ortholog_one2one	WBGene00053925
caenorhabditis_briggsae	WBGene00023940	ortholog_one2one	WBGene00053924
caenorhabditis_briggsae	WBGene00023941	ortholog_one2one	WBGene00053923
caenorhabditis_briggsae	WBGene00023942		
caenorhabditis_briggsae	WBGene00023943		
caenorhabditis_briggsae	WBGene00023944	ortholog_one2one	WBGene00053922
caenorhabditis_briggsae	WBGene00023945	ortholog_one2one	WBGene00053921
caenorhabditis_briggsae	WBGene00023946	ortholog_one2one	WBGene00053920
caenorhabditis_briggsae	WBGene00023947	ortholog_one2one	WBGene00053919
caenorhabditis_briggsae	WBGene00023948		
caenorhabditis_briggsae	WBGene00023949	ortholog_one2many	WBGene00053918
caenorhabditis_briggsae	WBGene00023950	ortholog_many2many	WBGene00068753
caenorhabditis_briggsae	WBGene00023950	ortholog_many2many	WBGene00053917
caenorhabditis_briggsae	WBGene00023951	ortholog_one2one	WBGene00053916
caenorhabditis_briggsae	WBGene00023952		
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00060739
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00064682
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00066168
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00060737
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00076276
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00065003
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00085963
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00072859
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00064992
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00072860
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00066938
caenorhabditis_briggsae	WBGene00023953	ortholog_many2many	WBGene00069081
caenorhabditis_briggsae	WBGene00023954		
caenorhabditis_briggsae	WBGene00023955	ortholog_one2many	WBGene00062110
caenorhabditis_briggsae	WBGene00023956	ortholog_one2many	WBGene00072431
caenorhabditis_briggsae	WBGene00023957	ortholog_one2many	WBGene00072433
caenorhabditis_briggsae	WBGene00023958	ortholog_one2one	WBGene00072435
caenorhabditis_briggsae	WBGene00023959	ortholog_one2one	WBGene00070709
caenorhabditis_briggsae	WBGene00023960	ortholog_one2one	WBGene00070706
caenorhabditis_briggsae	WBGene00023961	ortholog_one2one	WBGene00070703
caenorhabditis_briggsae	WBGene00023962	ortholog_one2one	WBGene00070705
caenorhabditis_briggsae	WBGene00023963	ortholog_one2one	WBGene00070697
caenorhabditis_briggsae	WBGene00023964	ortholog_one2one	WBGene00070698
caenorhabditis_briggsae	WBGene00023965		
caenorhabditis_briggsae	WBGene00023966	ortholog_one2one	WBGene00070700
caenorhabditis_briggsae	WBGene00023967	ortholog_one2one	WBGene00070701
caenorhabditis_briggsae	WBGene00023968	ortholog_one2one	WBGene00070702
caenorhabditis_briggsae	WBGene00023969	ortholog_one2one	WBGene00081226
caenorhabditis_briggsae	WBGene00023970	ortholog_one2one	WBGene00081204
caenorhabditis_briggsae	WBGene00023971	ortholog_one2one	WBGene00066428
caenorhabditis_briggsae	WBGene00023972	ortholog_one2one	WBGene00066429
caenorhabditis_briggsae	WBGene00023973	ortholog_one2one	WBGene00081931
caenorhabditis_briggsae	WBGene00023974		
caenorhabditis_briggsae	WBGene00023975	ortholog_one2one	WBGene00066416
caenorhabditis_briggsae	WBGene00023976	ortholog_one2one	WBGene00066417
caenorhabditis_briggsae	WBGene00023977	ortholog_one2many	WBGene00066421
caenorhabditis_briggsae	WBGene00023978	ortholog_one2many	WBGene00066423
caenorhabditis_briggsae	WBGene00023979	ortholog_one2many	WBGene00066424
caenorhabditis_briggsae	WBGene00023980	ortholog_one2many	WBGene00066408
caenorhabditis_briggsae	WBGene00023981		
caenorhabditis_briggsae	WBGene00023982	ortholog_one2one	WBGene00053899
caenorhabditis_briggsae	WBGene00023983		
caenorhabditis_briggsae	WBGene00023984	ortholog_one2one	WBGene00053898
caenorhabditis_briggsae	WBGene00023985	ortholog_one2one	WBGene00053897
caenorhabditis_briggsae	WBGene00023986	ortholog_one2one	WBGene00053896
caenorhabditis_briggsae	WBGene00023987	ortholog_one2one	WBGene00053895
caenorhabditis_briggsae	WBGene00023988	ortholog_one2one	WBGene00053888
caenorhabditis_briggsae	WBGene00023989	ortholog_one2one	WBGene00053890
caenorhabditis_briggsae	WBGene00023990	ortholog_one2one	WBGene00053891
caenorhabditis_briggsae	WBGene00023991	ortholog_one2one	WBGene00053892
caenorhabditis_briggsae	WBGene00023992	ortholog_one2one	WBGene00053893
caenorhabditis_briggsae	WBGene00023993	ortholog_one2one	WBGene00053894
caenorhabditis_briggsae	WBGene00023994	ortholog_one2one	WBGene00053887
caenorhabditis_briggsae	WBGene00023995		
caenorhabditis_briggsae	WBGene00023996	ortholog_one2one	WBGene00053886
caenorhabditis_briggsae	WBGene00023997		
caenorhabditis_briggsae	WBGene00023998		
caenorhabditis_briggsae	WBGene00023999		
caenorhabditis_briggsae	WBGene00024000	ortholog_one2many	WBGene00053885
caenorhabditis_briggsae	WBGene00024001	ortholog_one2many	WBGene00053884
caenorhabditis_briggsae	WBGene00024002	ortholog_one2one	WBGene00053883
caenorhabditis_briggsae	WBGene00024003	ortholog_one2many	WBGene00077957
caenorhabditis_briggsae	WBGene00024004		
caenorhabditis_briggsae	WBGene00024005	ortholog_one2many	WBGene00053882
caenorhabditis_briggsae	WBGene00024006		
caenorhabditis_briggsae	WBGene00024007	ortholog_one2one	WBGene00053858
caenorhabditis_briggsae	WBGene00024008	ortholog_one2one	WBGene00053857
caenorhabditis_briggsae	WBGene00024009	ortholog_one2one	WBGene00053856
caenorhabditis_briggsae	WBGene00024010	ortholog_one2one	WBGene00053859
caenorhabditis_briggsae	WBGene00024011	ortholog_one2one	WBGene00053862
caenorhabditis_briggsae	WBGene00024012	ortholog_one2one	WBGene00053863
caenorhabditis_briggsae	WBGene00024013	ortholog_one2one	WBGene00053864
caenorhabditis_briggsae	WBGene00024014	ortholog_one2many	WBGene00077972
caenorhabditis_briggsae	WBGene00024014	ortholog_one2many	WBGene00077932
caenorhabditis_briggsae	WBGene00024015	ortholog_one2one	WBGene00053865
caenorhabditis_briggsae	WBGene00024016	ortholog_one2one	WBGene00053832
caenorhabditis_briggsae	WBGene00024017		
caenorhabditis_briggsae	WBGene00024018		
caenorhabditis_briggsae	WBGene00024019	ortholog_one2one	WBGene00053834
caenorhabditis_briggsae	WBGene00024020		
caenorhabditis_briggsae	WBGene00024021	ortholog_one2one	WBGene00053835
caenorhabditis_briggsae	WBGene00024022	ortholog_one2one	WBGene00052946
caenorhabditis_briggsae	WBGene00024023	ortholog_one2one	WBGene00053836
caenorhabditis_briggsae	WBGene00024024	ortholog_one2one	WBGene00053838
caenorhabditis_briggsae	WBGene00024025	ortholog_one2one	WBGene00053837
caenorhabditis_briggsae	WBGene00024026	ortholog_one2many	WBGene00053843
caenorhabditis_briggsae	WBGene00024026	ortholog_one2many	WBGene00068117
caenorhabditis_briggsae	WBGene00024027	ortholog_one2one	WBGene00053844
caenorhabditis_briggsae	WBGene00024028	ortholog_one2one	WBGene00053845
caenorhabditis_briggsae	WBGene00024029	ortholog_one2one	WBGene00053846
caenorhabditis_briggsae	WBGene00024030	ortholog_one2one	WBGene00053847
caenorhabditis_briggsae	WBGene00024031	ortholog_one2one	WBGene00053848
caenorhabditis_briggsae	WBGene00024032	ortholog_one2one	WBGene00053849
caenorhabditis_briggsae	WBGene00024033	ortholog_one2one	WBGene00053850
caenorhabditis_briggsae	WBGene00024034	ortholog_one2one	WBGene00053851
caenorhabditis_briggsae	WBGene00024035	ortholog_one2one	WBGene00053852
caenorhabditis_briggsae	WBGene00024036	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00024037	ortholog_one2one	WBGene00053853
caenorhabditis_briggsae	WBGene00024038	ortholog_one2one	WBGene00053854
caenorhabditis_briggsae	WBGene00024039	ortholog_one2one	WBGene00053881
caenorhabditis_briggsae	WBGene00024040	ortholog_one2one	WBGene00053880
caenorhabditis_briggsae	WBGene00024041	ortholog_one2one	WBGene00053878
caenorhabditis_briggsae	WBGene00024042		
caenorhabditis_briggsae	WBGene00024043		
caenorhabditis_briggsae	WBGene00024044	ortholog_one2one	WBGene00053877
caenorhabditis_briggsae	WBGene00024045	ortholog_one2one	WBGene00053876
caenorhabditis_briggsae	WBGene00024046	ortholog_one2one	WBGene00053875
caenorhabditis_briggsae	WBGene00024047		
caenorhabditis_briggsae	WBGene00024048		
caenorhabditis_briggsae	WBGene00024049	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00024050	ortholog_one2many	WBGene00079410
caenorhabditis_briggsae	WBGene00024051	ortholog_one2one	WBGene00053872
caenorhabditis_briggsae	WBGene00024052	ortholog_one2one	WBGene00053871
caenorhabditis_briggsae	WBGene00024053	ortholog_one2one	WBGene00053869
caenorhabditis_briggsae	WBGene00024054	ortholog_one2one	WBGene00053868
caenorhabditis_briggsae	WBGene00024055	ortholog_one2one	WBGene00053867
caenorhabditis_briggsae	WBGene00024056	ortholog_one2one	WBGene00053823
caenorhabditis_briggsae	WBGene00024057	ortholog_one2many	WBGene00053822
caenorhabditis_briggsae	WBGene00024058	ortholog_one2one	WBGene00053821
caenorhabditis_briggsae	WBGene00024059	ortholog_one2many	WBGene00053822
caenorhabditis_briggsae	WBGene00024060	ortholog_one2one	WBGene00053820
caenorhabditis_briggsae	WBGene00024061		
caenorhabditis_briggsae	WBGene00024062	ortholog_one2one	WBGene00053817
caenorhabditis_briggsae	WBGene00024063	ortholog_one2one	WBGene00053816
caenorhabditis_briggsae	WBGene00024064	ortholog_one2one	WBGene00053815
caenorhabditis_briggsae	WBGene00024065	ortholog_one2one	WBGene00053813
caenorhabditis_briggsae	WBGene00024066	ortholog_one2one	WBGene00053812
caenorhabditis_briggsae	WBGene00024067	ortholog_one2one	WBGene00053811
caenorhabditis_briggsae	WBGene00024068	ortholog_one2one	WBGene00053809
caenorhabditis_briggsae	WBGene00024069	ortholog_one2one	WBGene00053808
caenorhabditis_briggsae	WBGene00024070	ortholog_one2one	WBGene00053806
