Genome project	Gene stable ID	Caenorhabditis remanei [WS251] gene stable ID	Orthology confidence [0 low, 1 high]	Caenorhabditis briggsae [WS251] gene stable ID	Orthology confidence [0 low, 1 high]
caenorhabditis_briggsae	WBGene00023854	WBGene00061455	1		0
caenorhabditis_briggsae	WBGene00023854	WBGene00061453	1		0
caenorhabditis_briggsae	WBGene00023854	WBGene00075646	1		0
caenorhabditis_briggsae	WBGene00023855	WBGene00055334	1		0
caenorhabditis_briggsae	WBGene00023856	WBGene00055335	1		0
caenorhabditis_briggsae	WBGene00023857	WBGene00055336	1		0
caenorhabditis_briggsae	WBGene00023858	WBGene00055338	1		0
caenorhabditis_briggsae	WBGene00023858	WBGene00061455	1		0
caenorhabditis_briggsae	WBGene00023858	WBGene00061453	1		0
caenorhabditis_briggsae	WBGene00023858	WBGene00075646	1		0
caenorhabditis_briggsae	WBGene00023859				0
caenorhabditis_briggsae	WBGene00023860	WBGene00061790	1		0
caenorhabditis_briggsae	WBGene00023861				0
caenorhabditis_briggsae	WBGene00023862				0
caenorhabditis_briggsae	WBGene00023864	WBGene00071346	1		0
caenorhabditis_briggsae	WBGene00023865	WBGene00055350	0		0
caenorhabditis_briggsae	WBGene00023866	WBGene00055351	1		0
caenorhabditis_briggsae	WBGene00023867				0
caenorhabditis_briggsae	WBGene00023868	WBGene00055352	0		0
caenorhabditis_briggsae	WBGene00023869	WBGene00055353	0		0
caenorhabditis_briggsae	WBGene00023870	WBGene00055354	1		0
caenorhabditis_briggsae	WBGene00023871				0
caenorhabditis_briggsae	WBGene00023872				0
caenorhabditis_briggsae	WBGene00023873				0
caenorhabditis_briggsae	WBGene00023874	WBGene00055358	0		0
caenorhabditis_briggsae	WBGene00023875				0
caenorhabditis_briggsae	WBGene00023876	WBGene00055361	1		0
caenorhabditis_briggsae	WBGene00023877	WBGene00055360	0		0
caenorhabditis_briggsae	WBGene00023878	WBGene00055356	1		0
caenorhabditis_briggsae	WBGene00023879	WBGene00067798	1		0
caenorhabditis_briggsae	WBGene00023880	WBGene00055362	1		0
caenorhabditis_briggsae	WBGene00023881				0
caenorhabditis_briggsae	WBGene00023882				0
caenorhabditis_briggsae	WBGene00023883	WBGene00072089	1		0
caenorhabditis_briggsae	WBGene00023884	WBGene00072088	1		0
caenorhabditis_briggsae	WBGene00023885	WBGene00072088	1		0
caenorhabditis_briggsae	WBGene00023886				0
caenorhabditis_briggsae	WBGene00023887				0
caenorhabditis_briggsae	WBGene00023888	WBGene00053971	1		0
caenorhabditis_briggsae	WBGene00023889	WBGene00053970	1		0
caenorhabditis_briggsae	WBGene00023890	WBGene00053969	1		0
caenorhabditis_briggsae	WBGene00023891	WBGene00053968	1		0
caenorhabditis_briggsae	WBGene00023892	WBGene00053965	1		0
caenorhabditis_briggsae	WBGene00023893	WBGene00053964	1		0
caenorhabditis_briggsae	WBGene00023894	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00023895				0
caenorhabditis_briggsae	WBGene00023896	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00023897				0
caenorhabditis_briggsae	WBGene00023898	WBGene00053963	1		0
caenorhabditis_briggsae	WBGene00023899				0
caenorhabditis_briggsae	WBGene00023900	WBGene00060315	1		0
caenorhabditis_briggsae	WBGene00023901	WBGene00066137	1		0
caenorhabditis_briggsae	WBGene00023901	WBGene00066917	1		0
caenorhabditis_briggsae	WBGene00023902				0
caenorhabditis_briggsae	WBGene00023903				0
caenorhabditis_briggsae	WBGene00023904				0
caenorhabditis_briggsae	WBGene00023905	WBGene00053960	1		0
caenorhabditis_briggsae	WBGene00023906	WBGene00064551	1		0
caenorhabditis_briggsae	WBGene00023906	WBGene00053959	1		0
caenorhabditis_briggsae	WBGene00023907	WBGene00057041	1		0
caenorhabditis_briggsae	WBGene00023907	WBGene00056948	1		0
caenorhabditis_briggsae	WBGene00023908	WBGene00053954	1		0
caenorhabditis_briggsae	WBGene00023909	WBGene00072088	1		0
caenorhabditis_briggsae	WBGene00023910	WBGene00072088	1		0
caenorhabditis_briggsae	WBGene00023911	WBGene00053951	1		0
caenorhabditis_briggsae	WBGene00023912	WBGene00053949	1		0
caenorhabditis_briggsae	WBGene00023913	WBGene00053948	0		0
caenorhabditis_briggsae	WBGene00023913	WBGene00077952	0		0
caenorhabditis_briggsae	WBGene00023914				0
caenorhabditis_briggsae	WBGene00023916				0
caenorhabditis_briggsae	WBGene00023917				0
caenorhabditis_briggsae	WBGene00023918				0
caenorhabditis_briggsae	WBGene00023919	WBGene00062110	0		0
caenorhabditis_briggsae	WBGene00023920	WBGene00053947	1		0
caenorhabditis_briggsae	WBGene00023921	WBGene00053946	1		0
caenorhabditis_briggsae	WBGene00023922	WBGene00053945	1		0
caenorhabditis_briggsae	WBGene00023923	WBGene00053944	1		0
caenorhabditis_briggsae	WBGene00023924	WBGene00053943	1		0
caenorhabditis_briggsae	WBGene00023925	WBGene00053942	1		0
caenorhabditis_briggsae	WBGene00023926	WBGene00053941	1		0
caenorhabditis_briggsae	WBGene00023927	WBGene00053940	1		0
caenorhabditis_briggsae	WBGene00023928	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00023929	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00023930				0
caenorhabditis_briggsae	WBGene00023931	WBGene00053937	1		0
caenorhabditis_briggsae	WBGene00023932	WBGene00053933	0		0
caenorhabditis_briggsae	WBGene00023933	WBGene00053932	1		0
caenorhabditis_briggsae	WBGene00023934	WBGene00053931	1		0
caenorhabditis_briggsae	WBGene00023935	WBGene00053928	1		0
caenorhabditis_briggsae	WBGene00023936	WBGene00053927	1		0
caenorhabditis_briggsae	WBGene00023937	WBGene00053926	1		0
caenorhabditis_briggsae	WBGene00023938	WBGene00077984	0		0
caenorhabditis_briggsae	WBGene00023939	WBGene00053925	1		0
caenorhabditis_briggsae	WBGene00023940	WBGene00053924	1		0
caenorhabditis_briggsae	WBGene00023941	WBGene00053923	1		0
caenorhabditis_briggsae	WBGene00023942				0
caenorhabditis_briggsae	WBGene00023943				0
caenorhabditis_briggsae	WBGene00023944	WBGene00053922	1		0
caenorhabditis_briggsae	WBGene00023945	WBGene00053921	1		0
caenorhabditis_briggsae	WBGene00023946	WBGene00053920	1		0
caenorhabditis_briggsae	WBGene00023947	WBGene00053919	1		0
caenorhabditis_briggsae	WBGene00023948				0
caenorhabditis_briggsae	WBGene00023949	WBGene00053918	1		0
caenorhabditis_briggsae	WBGene00023950	WBGene00068753	1		0
caenorhabditis_briggsae	WBGene00023950	WBGene00053917	1		0
caenorhabditis_briggsae	WBGene00023951	WBGene00053916	1		0
caenorhabditis_briggsae	WBGene00023952				0
caenorhabditis_briggsae	WBGene00023953	WBGene00060739	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00064682	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00066168	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00060737	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00076276	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00065003	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00085963	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00072859	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00064992	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00072860	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00066938	1		0
caenorhabditis_briggsae	WBGene00023953	WBGene00069081	1		0
caenorhabditis_briggsae	WBGene00023954				0
caenorhabditis_briggsae	WBGene00023955	WBGene00062110	0		0
caenorhabditis_briggsae	WBGene00023956	WBGene00072431	1		0
caenorhabditis_briggsae	WBGene00023957	WBGene00072433	1		0
caenorhabditis_briggsae	WBGene00023958	WBGene00072435	1		0
caenorhabditis_briggsae	WBGene00023959	WBGene00070709	0		0
caenorhabditis_briggsae	WBGene00023960	WBGene00070706	1		0
caenorhabditis_briggsae	WBGene00023961	WBGene00070703	0		0
caenorhabditis_briggsae	WBGene00023962	WBGene00070705	1		0
caenorhabditis_briggsae	WBGene00023963	WBGene00070697	1		0
caenorhabditis_briggsae	WBGene00023964	WBGene00070698	0		0
caenorhabditis_briggsae	WBGene00023965				0
caenorhabditis_briggsae	WBGene00023966	WBGene00070700	1		0
caenorhabditis_briggsae	WBGene00023967	WBGene00070701	1		0
caenorhabditis_briggsae	WBGene00023968	WBGene00070702	1		0
caenorhabditis_briggsae	WBGene00023969	WBGene00081226	1		0
caenorhabditis_briggsae	WBGene00023970	WBGene00081204	1		0
caenorhabditis_briggsae	WBGene00023971	WBGene00066428	1		0
caenorhabditis_briggsae	WBGene00023972	WBGene00066429	0		0
caenorhabditis_briggsae	WBGene00023973	WBGene00081931	1		0
caenorhabditis_briggsae	WBGene00023974				0
caenorhabditis_briggsae	WBGene00023975	WBGene00066416	1		0
caenorhabditis_briggsae	WBGene00023976	WBGene00066417	1		0
caenorhabditis_briggsae	WBGene00023977	WBGene00066421	1		0
caenorhabditis_briggsae	WBGene00023978	WBGene00066423	1		0
caenorhabditis_briggsae	WBGene00023979	WBGene00066424	1		0
caenorhabditis_briggsae	WBGene00023980	WBGene00066408	0		0
caenorhabditis_briggsae	WBGene00023981				0
caenorhabditis_briggsae	WBGene00023982	WBGene00053899	1		0
caenorhabditis_briggsae	WBGene00023983				0
caenorhabditis_briggsae	WBGene00023984	WBGene00053898	1		0
caenorhabditis_briggsae	WBGene00023985	WBGene00053897	1		0
caenorhabditis_briggsae	WBGene00023986	WBGene00053896	1		0
caenorhabditis_briggsae	WBGene00023987	WBGene00053895	1		0
caenorhabditis_briggsae	WBGene00023988	WBGene00053888	1		0
caenorhabditis_briggsae	WBGene00023989	WBGene00053890	1		0
caenorhabditis_briggsae	WBGene00023990	WBGene00053891	1		0
caenorhabditis_briggsae	WBGene00023991	WBGene00053892	1		0
caenorhabditis_briggsae	WBGene00023992	WBGene00053893	1		0
caenorhabditis_briggsae	WBGene00023993	WBGene00053894	1		0
caenorhabditis_briggsae	WBGene00023994	WBGene00053887	1		0
caenorhabditis_briggsae	WBGene00023995				0
caenorhabditis_briggsae	WBGene00023996	WBGene00053886	1		0
caenorhabditis_briggsae	WBGene00023997				0
caenorhabditis_briggsae	WBGene00023998				0
caenorhabditis_briggsae	WBGene00023999				0
caenorhabditis_briggsae	WBGene00024000	WBGene00053885	0		0
caenorhabditis_briggsae	WBGene00024001	WBGene00053884	1		0
caenorhabditis_briggsae	WBGene00024002	WBGene00053883	1		0
caenorhabditis_briggsae	WBGene00024003	WBGene00077957	1		0
caenorhabditis_briggsae	WBGene00024004				0
caenorhabditis_briggsae	WBGene00024005	WBGene00053882	1		0
caenorhabditis_briggsae	WBGene00024006				0
caenorhabditis_briggsae	WBGene00024007	WBGene00053858	1		0
caenorhabditis_briggsae	WBGene00024008	WBGene00053857	1		0
caenorhabditis_briggsae	WBGene00024009	WBGene00053856	1		0
caenorhabditis_briggsae	WBGene00024010	WBGene00053859	1		0
caenorhabditis_briggsae	WBGene00024011	WBGene00053862	1		0
caenorhabditis_briggsae	WBGene00024012	WBGene00053863	1		0
caenorhabditis_briggsae	WBGene00024013	WBGene00053864	1		0
caenorhabditis_briggsae	WBGene00024014	WBGene00077972	1		0
caenorhabditis_briggsae	WBGene00024014	WBGene00077932	1		0
caenorhabditis_briggsae	WBGene00024015	WBGene00053865	1		0
caenorhabditis_briggsae	WBGene00024016	WBGene00053832	1		0
caenorhabditis_briggsae	WBGene00024017				0
caenorhabditis_briggsae	WBGene00024018				0
caenorhabditis_briggsae	WBGene00024019	WBGene00053834	1		0
caenorhabditis_briggsae	WBGene00024020				0
caenorhabditis_briggsae	WBGene00024021	WBGene00053835	1		0
caenorhabditis_briggsae	WBGene00024022	WBGene00052946	1		0
caenorhabditis_briggsae	WBGene00024023	WBGene00053836	1		0
caenorhabditis_briggsae	WBGene00024024	WBGene00053838	1		0
caenorhabditis_briggsae	WBGene00024025	WBGene00053837	1		0
caenorhabditis_briggsae	WBGene00024026	WBGene00053843	1		0
caenorhabditis_briggsae	WBGene00024026	WBGene00068117	1		0
caenorhabditis_briggsae	WBGene00024027	WBGene00053844	0		0
caenorhabditis_briggsae	WBGene00024028	WBGene00053845	1		0
caenorhabditis_briggsae	WBGene00024029	WBGene00053846	1		0
caenorhabditis_briggsae	WBGene00024030	WBGene00053847	0		0
caenorhabditis_briggsae	WBGene00024031	WBGene00053848	1		0
caenorhabditis_briggsae	WBGene00024032	WBGene00053849	1		0
caenorhabditis_briggsae	WBGene00024033	WBGene00053850	1		0
caenorhabditis_briggsae	WBGene00024034	WBGene00053851	0		0
caenorhabditis_briggsae	WBGene00024035	WBGene00053852	1		0
caenorhabditis_briggsae	WBGene00024036	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00024037	WBGene00053853	0		0
caenorhabditis_briggsae	WBGene00024038	WBGene00053854	1		0
caenorhabditis_briggsae	WBGene00024039	WBGene00053881	1		0
caenorhabditis_briggsae	WBGene00024040	WBGene00053880	0		0
caenorhabditis_briggsae	WBGene00024041	WBGene00053878	0		0
caenorhabditis_briggsae	WBGene00024042				0
caenorhabditis_briggsae	WBGene00024043				0
caenorhabditis_briggsae	WBGene00024044	WBGene00053877	1		0
caenorhabditis_briggsae	WBGene00024045	WBGene00053876	0		0
caenorhabditis_briggsae	WBGene00024046	WBGene00053875	1		0
caenorhabditis_briggsae	WBGene00024047				0
caenorhabditis_briggsae	WBGene00024048				0
caenorhabditis_briggsae	WBGene00024049	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00024050	WBGene00079410	1		0
caenorhabditis_briggsae	WBGene00024051	WBGene00053872	0		0
caenorhabditis_briggsae	WBGene00024052	WBGene00053871	1		0
caenorhabditis_briggsae	WBGene00024053	WBGene00053869	1		0
caenorhabditis_briggsae	WBGene00024054	WBGene00053868	1		0
caenorhabditis_briggsae	WBGene00024055	WBGene00053867	1		0
caenorhabditis_briggsae	WBGene00024056	WBGene00053823	1		0
caenorhabditis_briggsae	WBGene00024057	WBGene00053822	1		0
caenorhabditis_briggsae	WBGene00024058	WBGene00053821	0		0
caenorhabditis_briggsae	WBGene00024059	WBGene00053822	1		0
caenorhabditis_briggsae	WBGene00024060	WBGene00053820	1		0
caenorhabditis_briggsae	WBGene00024061				0
caenorhabditis_briggsae	WBGene00024062	WBGene00053817	1		0
caenorhabditis_briggsae	WBGene00024063	WBGene00053816	0		0
caenorhabditis_briggsae	WBGene00024064	WBGene00053815	1		0
caenorhabditis_briggsae	WBGene00024065	WBGene00053813	1		0
caenorhabditis_briggsae	WBGene00024066	WBGene00053812	1		0
caenorhabditis_briggsae	WBGene00024067	WBGene00053811	1		0
caenorhabditis_briggsae	WBGene00024068	WBGene00053809	1		0
caenorhabditis_briggsae	WBGene00024069	WBGene00053808	1		0
caenorhabditis_briggsae	WBGene00024070	WBGene00053806	1		0
caenorhabditis_briggsae	WBGene00024071				0
caenorhabditis_briggsae	WBGene00024072	WBGene00053805	1		0
caenorhabditis_briggsae	WBGene00024073	WBGene00053804	0		0
caenorhabditis_briggsae	WBGene00024074	WBGene00053803	1		0
caenorhabditis_briggsae	WBGene00024075	WBGene00053802	1		0
caenorhabditis_briggsae	WBGene00024076	WBGene00053801	1		0
caenorhabditis_briggsae	WBGene00024077	WBGene00053780	0		0
caenorhabditis_briggsae	WBGene00024078	WBGene00053783	1		0
caenorhabditis_briggsae	WBGene00024079	WBGene00053778	1		0
caenorhabditis_briggsae	WBGene00024080	WBGene00053952	1		0
caenorhabditis_briggsae	WBGene00024081	WBGene00053779	1		0
caenorhabditis_briggsae	WBGene00024082				0
caenorhabditis_briggsae	WBGene00024083	WBGene00053800	0		0
caenorhabditis_briggsae	WBGene00024084	WBGene00053799	0		0
caenorhabditis_briggsae	WBGene00024085	WBGene00053798	1		0
caenorhabditis_briggsae	WBGene00024086	WBGene00053797	1		0
caenorhabditis_briggsae	WBGene00024087	WBGene00053796	0		0
caenorhabditis_briggsae	WBGene00024088	WBGene00053795	1		0
caenorhabditis_briggsae	WBGene00024089	WBGene00053794	1		0
caenorhabditis_briggsae	WBGene00024090	WBGene00053793	1		0
caenorhabditis_briggsae	WBGene00024091	WBGene00053792	1		0
caenorhabditis_briggsae	WBGene00024093	WBGene00053790	1		0
caenorhabditis_briggsae	WBGene00024094	WBGene00079021	1		0
caenorhabditis_briggsae	WBGene00024095	WBGene00079000	1		0
caenorhabditis_briggsae	WBGene00024096	WBGene00079000	1		0
caenorhabditis_briggsae	WBGene00024097	WBGene00053181	1		0
caenorhabditis_briggsae	WBGene00024098	WBGene00078978	1		0
caenorhabditis_briggsae	WBGene00024099	WBGene00053183	1		0
caenorhabditis_briggsae	WBGene00024100	WBGene00053184	0		0
caenorhabditis_briggsae	WBGene00024101	WBGene00053185	1		0
caenorhabditis_briggsae	WBGene00024102	WBGene00053186	1		0
caenorhabditis_briggsae	WBGene00024103	WBGene00053188	0		0
caenorhabditis_briggsae	WBGene00024104	WBGene00053191	1		0
caenorhabditis_briggsae	WBGene00024105	WBGene00053192	1		0
caenorhabditis_briggsae	WBGene00024106	WBGene00078984	0		0
caenorhabditis_briggsae	WBGene00024107				0
caenorhabditis_briggsae	WBGene00024108				0
caenorhabditis_briggsae	WBGene00024109	WBGene00053180	1		0
caenorhabditis_briggsae	WBGene00024110	WBGene00053179	1		0
caenorhabditis_briggsae	WBGene00024111	WBGene00053179	1		0
caenorhabditis_briggsae	WBGene00024112	WBGene00053178	1		0
caenorhabditis_briggsae	WBGene00024113	WBGene00079013	0		0
caenorhabditis_briggsae	WBGene00024114	WBGene00079013	0		0
caenorhabditis_briggsae	WBGene00024115	WBGene00053176	1		0
caenorhabditis_briggsae	WBGene00024116				0
caenorhabditis_briggsae	WBGene00024117	WBGene00078996	1		0
caenorhabditis_briggsae	WBGene00024118				0
caenorhabditis_briggsae	WBGene00024119				0
caenorhabditis_briggsae	WBGene00024120	WBGene00082476	1		0
caenorhabditis_briggsae	WBGene00024121	WBGene00053175	1		0
caenorhabditis_briggsae	WBGene00024122	WBGene00082139	1		0
caenorhabditis_briggsae	WBGene00024123	WBGene00078999	1		0
caenorhabditis_briggsae	WBGene00024124	WBGene00053173	1		0
caenorhabditis_briggsae	WBGene00024124	WBGene00053025	1		0
caenorhabditis_briggsae	WBGene00024125	WBGene00053172	1		0
caenorhabditis_briggsae	WBGene00024126				0
caenorhabditis_briggsae	WBGene00024127				0
caenorhabditis_briggsae	WBGene00024128	WBGene00069027	1		0
caenorhabditis_briggsae	WBGene00024128	WBGene00069028	1		0
caenorhabditis_briggsae	WBGene00024128	WBGene00069026	1		0
caenorhabditis_briggsae	WBGene00024129				0
caenorhabditis_briggsae	WBGene00024130	WBGene00053171	1		0
caenorhabditis_briggsae	WBGene00024131				0
caenorhabditis_briggsae	WBGene00024132	WBGene00053170	1		0
caenorhabditis_briggsae	WBGene00024133	WBGene00053169	1		0
caenorhabditis_briggsae	WBGene00024134				0
caenorhabditis_briggsae	WBGene00024135	WBGene00053167	1		0
caenorhabditis_briggsae	WBGene00024136				0
caenorhabditis_briggsae	WBGene00024137				0
caenorhabditis_briggsae	WBGene00024138	WBGene00053165	1		0
caenorhabditis_briggsae	WBGene00024139	WBGene00053164	1		0
caenorhabditis_briggsae	WBGene00024140				0
caenorhabditis_briggsae	WBGene00024141	WBGene00053163	1		0
caenorhabditis_briggsae	WBGene00024142				0
caenorhabditis_briggsae	WBGene00024143				0
caenorhabditis_briggsae	WBGene00024144	WBGene00053159	1		0
caenorhabditis_briggsae	WBGene00024145	WBGene00053159	1		0
caenorhabditis_briggsae	WBGene00024146	WBGene00078985	1		0
caenorhabditis_briggsae	WBGene00024147	WBGene00063296	1		0
caenorhabditis_briggsae	WBGene00024148	WBGene00053158	1		0
caenorhabditis_briggsae	WBGene00024149	WBGene00071065	1		0
caenorhabditis_briggsae	WBGene00024149	WBGene00071372	1		0
caenorhabditis_briggsae	WBGene00024150	WBGene00057875	1		0
caenorhabditis_briggsae	WBGene00024150	WBGene00057911	1		0
caenorhabditis_briggsae	WBGene00024151				0
caenorhabditis_briggsae	WBGene00024152	WBGene00064968	1		0
caenorhabditis_briggsae	WBGene00024152	WBGene00076547	1		0
caenorhabditis_briggsae	WBGene00024154	WBGene00053157	0		0
caenorhabditis_briggsae	WBGene00024155	WBGene00053156	1		0
caenorhabditis_briggsae	WBGene00024156	WBGene00053155	0		0
caenorhabditis_briggsae	WBGene00024157	WBGene00053154	1		0
caenorhabditis_briggsae	WBGene00024158	WBGene00053153	1		0
caenorhabditis_briggsae	WBGene00024159	WBGene00053152	1		0
caenorhabditis_briggsae	WBGene00024160				0
caenorhabditis_briggsae	WBGene00024161	WBGene00079006	1		0
caenorhabditis_briggsae	WBGene00024162				0
caenorhabditis_briggsae	WBGene00024163				0
caenorhabditis_briggsae	WBGene00024164				0
caenorhabditis_briggsae	WBGene00024165	WBGene00053150	1		0
caenorhabditis_briggsae	WBGene00024166	WBGene00053150	1		0
caenorhabditis_briggsae	WBGene00024167	WBGene00053149	1		0
caenorhabditis_briggsae	WBGene00024168	WBGene00053148	1		0
caenorhabditis_briggsae	WBGene00024169	WBGene00053148	1		0
caenorhabditis_briggsae	WBGene00024170	WBGene00053148	1		0
caenorhabditis_briggsae	WBGene00024171	WBGene00080548	1		0
caenorhabditis_briggsae	WBGene00024172				0
caenorhabditis_briggsae	WBGene00024173	WBGene00070574	1		0
caenorhabditis_briggsae	WBGene00024174				0
caenorhabditis_briggsae	WBGene00024175	WBGene00069322	1		0
caenorhabditis_briggsae	WBGene00024176				0
caenorhabditis_briggsae	WBGene00024177	WBGene00069308	1		0
caenorhabditis_briggsae	WBGene00024178				0
caenorhabditis_briggsae	WBGene00024179	WBGene00069305	1		0
caenorhabditis_briggsae	WBGene00024180	WBGene00069301	1		0
caenorhabditis_briggsae	WBGene00024180	WBGene00063628	1		0
caenorhabditis_briggsae	WBGene00024181	WBGene00071608	1		0
caenorhabditis_briggsae	WBGene00024182	WBGene00071606	1		0
caenorhabditis_briggsae	WBGene00024183				0
caenorhabditis_briggsae	WBGene00024184				0
caenorhabditis_briggsae	WBGene00024185	WBGene00069322	1		0
